"Time (s)","Frequency (Hz)","Speed (m/s)"
8.004513290E-1,4.401365937E2,1.055168919E-1
8.504523707E-1,4.400899741E2,6.951123379E-2
9.004534124E-1,4.401028904E2,7.948760163E-2
9.504544541E-1,4.401244965E2,9.617465792E-2
1.000455496E0,4.399157030E2,-6.515107411E-2
1.050456537E0,4.400915268E2,7.071053661E-2
1.100457579E0,4.401011467E2,7.814083650E-2
1.150458621E0,4.400804767E2,6.217514074E-2
1.200459663E0,4.401434243E2,1.107917688E-1
1.250460704E0,4.401136397E2,8.778982365E-2
1.300461746E0,4.400805973E2,6.226833273E-2
1.350462788E0,4.400307713E2,2.377615114E-2
1.404622067E0,4.400798061E2,6.165717413E-2
1.454623109E0,4.401579365E2,1.219980506E-1
1.504624150E0,4.401202919E2,9.292745384E-2
1.554625192E0,4.401370370E2,1.058592824E-1
1.604626234E0,4.400656062E2,5.068810777E-2
1.654627275E0,4.401522551E2,1.176109723E-1
1.704628317E0,4.400822146E2,6.351756350E-2
1.754629359E0,4.401411257E2,1.090167394E-1
1.804630401E0,4.400920042E2,7.107931965E-2
1.854631442E0,4.400768489E2,5.937285562E-2
1.904632484E0,4.401081674E2,8.356333852E-2
1.954633526E0,4.401284404E2,9.922043463E-2
2.103674532E0,4.400944322E2,7.295467875E-2
2.153675574E0,4.400797332E2,6.160083336E-2
2.203676615E0,4.400864257E2,6.677035308E-2
2.253677657E0,4.401191840E2,9.207176704E-2
2.303678699E0,4.400993909E2,7.678470237E-2
2.353679740E0,4.401222234E2,9.441911809E-2
2.403680782E0,4.400795841E2,6.148566692E-2
2.453681824E0,4.401520369E2,1.174424543E-1
2.503682866E0,4.401275237E2,9.851249707E-2
2.553683907E0,4.401051238E2,8.121260088E-2
2.603684949E0,4.400968300E2,7.480674021E-2
2.653685991E0,4.401430160E2,1.104764196E-1
2.703687032E0,4.400539194E2,4.165984727E-2
2.753688074E0,4.401240633E2,9.584005636E-2
2.797441372E0,4.401977560E2,1.527427859E-1
2.847442414E0,4.400733862E2,5.669803594E-2
2.897443455E0,4.399981930E2,-1.396294303E-3
2.947444497E0,4.400436212E2,3.370392274E-2
2.997445539E0,4.401056400E2,8.161132014E-2
3.047446580E0,4.400583653E2,4.509451325E-2
3.097447622E0,4.401730327E2,1.336545614E-1
3.147448664E0,4.400836599E2,6.463398251E-2
3.197449706E0,4.401217151E2,9.402657910E-2
3.247450747E0,4.400550322E2,4.251959017E-2
3.297451789E0,4.400959492E2,7.412636974E-2
3.347452831E0,4.400163493E2,1.263309557E-2
3.397453872E0,4.400115346E2,8.912835043E-3
3.447454914E0,4.400197505E2,1.526104320E-2
3.396796223E0,4.400231796E2,1.791052814E-2
3.446797265E0,4.400458425E2,3.542002848E-2
3.496798306E0,4.400904017E2,6.984153094E-2
3.546799348E0,4.399989757E2,-7.915044089E-4
3.596800390E0,4.400598774E2,4.626263705E-2
3.646801431E0,4.401076531E2,8.316613998E-2
3.696802473E0,4.401606804E2,1.241167888E-1
3.746803515E0,4.401059863E2,8.187881718E-2
3.796804557E0,4.400505268E2,3.903891855E-2
3.846805598E0,4.401135182E2,8.769599019E-2
3.896806640E0,4.401334903E2,1.031203074E-1
3.946807682E0,4.401432333E2,1.106442509E-1
4.009538732E0,4.401228345E2,9.489109384E-2
4.059539774E0,4.400763891E2,5.901771429E-2
4.109540815E0,4.401379407E2,1.065571691E-1
4.159541857E0,4.400346700E2,2.678836250E-2
4.209542899E0,4.400449561E2,3.473524966E-2
4.259543940E0,4.400386082E2,2.983097233E-2
4.309544982E0,4.400617772E2,4.773020914E-2
4.359546024E0,4.400700286E2,5.410441167E-2
4.409547066E0,4.399674215E2,-2.517619550E-2
4.459548107E0,4.400083560E2,6.456799708E-3
4.509549149E0,4.399986816E2,-1.018746947E-3
4.559550191E0,4.400770418E2,5.952188397E-2
4.609776136E0,4.400950760E2,7.345193700E-2
4.659777178E0,4.400639753E2,4.942828997E-2
4.709778219E0,4.400628749E2,4.857821405E-2
4.759779261E0,4.400683152E2,5.278084699E-2
4.809780303E0,4.400681367E2,5.264289621E-2
4.859781344E0,4.399653686E2,-2.676276762E-2
4.909782386E0,4.400301517E2,2.329746056E-2
4.959783428E0,4.400568035E2,4.388792411E-2
5.009784470E0,4.400661624E2,5.111780029E-2
5.059785511E0,4.400628862E2,4.858695821E-2
5.109786553E0,4.400294445E2,2.275101114E-2
5.159787595E0,4.401005433E2,7.767479998E-2
5.308023758E0,4.400229347E2,1.772130704E-2
5.358024800E0,4.399749577E2,-1.935194981E-2
5.408025841E0,4.400160736E2,1.242007144E-2
5.458026883E0,4.399561183E2,-3.391194682E-2
5.508027925E0,4.401435173E2,1.108635898E-1
5.558028966E0,4.400562781E2,4.348205155E-2
5.608030008E0,4.400059811E2,4.621686665E-3
5.658031050E0,4.400499637E2,3.860392451E-2
5.708032092E0,4.400490867E2,3.792641649E-2
5.758033133E0,4.400554375E2,4.283263629E-2
5.808034175E0,4.399726156E2,-2.116196791E-2
5.858035217E0,4.400268393E2,2.073822073E-2
5.908036258E0,4.400188178E2,1.454039384E-2
5.958037300E0,4.399958287E2,-3.223277506E-3
6.008413984E0,4.399838228E2,-1.250099998E-2
6.058415026E0,4.399828477E2,-1.325457409E-2
6.108416067E0,4.399902551E2,-7.530338545E-3
6.158417109E0,4.399438846E2,-4.336740480E-2
6.208418151E0,4.399317661E2,-5.273439615E-2
6.258419192E0,4.399526005E2,-3.663081154E-2
6.308420234E0,4.400402626E2,3.110914095E-2
6.358421276E0,4.400017928E2,1.385317524E-3
6.408422318E0,4.399875730E2,-9.602974171E-3
6.458423359E0,4.399751032E2,-1.923954670E-2
6.508424401E0,4.399805516E2,-1.502900264E-2
