"Time (s)","Frequency (Hz)","Speed (m/s)"
8.112790390E-1,4.399345288E2,-5.059888161E-2
8.612800807E-1,4.399064290E2,-7.232021999E-2
9.112811224E-1,4.399296578E2,-5.436404871E-2
9.612821641E-1,4.398868860E2,-8.742874772E-2
1.011283206E0,4.397552775E2,-1.892090075E-1
1.061284247E0,4.399221969E2,-6.013122653E-2
1.111285289E0,4.399009138E2,-7.658382319E-2
1.161286331E0,4.399110160E2,-6.877423581E-2
1.211287373E0,4.399169494E2,-6.418758899E-2
1.261288414E0,4.400489160E2,3.779449472E-2
1.311289456E0,4.398943930E2,-8.162496846E-2
1.361290498E0,4.399303571E2,-5.382349514E-2
1.509604369E0,4.398801956E2,-9.260133131E-2
1.559605411E0,4.399338882E2,-5.109405992E-2
1.609606452E0,4.399186776E2,-6.285168943E-2
1.659607494E0,4.398713155E2,-9.946708060E-2
1.709608536E0,4.399439160E2,-4.334312673E-2
1.759609577E0,4.399421651E2,-4.469648669E-2
1.809610619E0,4.399284184E2,-5.532201749E-2
1.859611661E0,4.399117069E2,-6.824019575E-2
1.909612703E0,4.398838550E2,-8.977207126E-2
1.959613744E0,4.399522237E2,-3.692204501E-2
2.009614786E0,4.399509305E2,-3.792157530E-2
2.059615828E0,4.399400994E2,-4.629309835E-2
2.109616869E0,4.399093116E2,-7.009184744E-2
2.159617911E0,4.399335770E2,-5.133459981E-2
2.206209647E0,4.399557312E2,-3.421112014E-2
2.256210689E0,4.399455965E2,-4.204428725E-2
2.306211730E0,4.399294314E2,-5.453904270E-2
2.356212772E0,4.399555934E2,-3.431762724E-2
2.406213814E0,4.399352894E2,-5.001101932E-2
2.456214855E0,4.398780527E2,-9.425810405E-2
2.506215897E0,4.399619524E2,-2.940295179E-2
2.556216939E0,4.399353723E2,-4.994693560E-2
2.606217981E0,4.399486951E2,-3.964934360E-2
2.656219022E0,4.399358184E2,-4.960207414E-2
2.706220064E0,4.400076491E2,5.910535107E-3
2.756221106E0,4.399322695E2,-5.234529236E-2
2.806222147E0,4.399368375E2,-4.881442703E-2
2.856223189E0,4.399652185E2,-2.687875616E-2
2.904324664E0,4.399145370E2,-6.605241072E-2
2.954325706E0,4.399517704E2,-3.727242330E-2
3.004326747E0,4.398943748E2,-8.163908781E-2
3.054327789E0,4.399341569E2,-5.088640050E-2
3.104328831E0,4.399661748E2,-2.613967755E-2
3.154329872E0,4.399221100E2,-6.019836692E-2
3.204330914E0,4.399448758E2,-4.260127332E-2
3.254331956E0,4.399484080E2,-3.987123804E-2
3.304332998E0,4.399114355E2,-6.844997362E-2
3.354334039E0,4.399469167E2,-4.102389140E-2
3.404335081E0,4.398710341E2,-9.968471872E-2
3.454336123E0,4.399477911E2,-4.034802728E-2
3.504337164E0,4.399209166E2,-6.112090464E-2
3.554338206E0,4.399230376E2,-5.948136026E-2
3.607251088E0,4.399540645E2,-3.549929056E-2
3.657252130E0,4.398900534E2,-8.497993708E-2
3.707253171E0,4.399863695E2,-1.053298682E-2
3.757254213E0,4.399573628E2,-3.295013115E-2
3.807255255E0,4.398859435E2,-8.815741272E-2
3.857256296E0,4.399521067E2,-3.701252195E-2
3.907257338E0,4.399000454E2,-7.725521086E-2
3.957258380E0,4.399077719E2,-7.128207660E-2
