"Time (s)","Frequency (Hz)","Speed (m/s)"
8.217786760E-1,4.399774657E2,-1.741373541E-2
8.717797177E-1,4.399917789E2,-6.352748511E-3
9.217807594E-1,4.399212390E2,-6.087163331E-2
9.717818011E-1,4.396282337E2,-2.875169220E-1
1.021782843E0,4.397369354E2,-2.033988018E-1
1.071783884E0,4.399745811E2,-1.964297989E-2
1.121784926E0,4.399080940E2,-7.103312582E-2
1.171785968E0,4.399314131E2,-5.300721514E-2
1.221787010E0,4.398982832E2,-7.861755696E-2
1.271788051E0,4.399033904E2,-7.466928172E-2
1.321789093E0,4.399003096E2,-7.705095620E-2
1.371790135E0,4.398751338E2,-9.651487251E-2
1.516367235E0,4.397979278E2,-1.562184135E-1
1.566368277E0,4.398701626E2,-1.003585471E-1
1.616369318E0,4.398400915E2,-1.236105568E-1
1.666370360E0,4.399286593E2,-5.513581232E-2
1.716371402E0,4.399029732E2,-7.499182032E-2
1.766372443E0,4.398348496E2,-1.276641472E-1
1.816373485E0,4.398641047E2,-1.050424200E-1
1.866374527E0,4.399081473E2,-7.099194274E-2
1.916375569E0,4.399004786E2,-7.692030450E-2
1.966376610E0,4.398977091E2,-7.906134085E-2
2.016377652E0,4.398942201E2,-8.175866913E-2
2.066378694E0,4.399232647E2,-5.930581022E-2
2.116379735E0,4.398421971E2,-1.219823675E-1
2.166380777E0,4.399591990E2,-3.153094486E-2
2.119239118E0,4.398809657E2,-9.200597336E-2
2.169240160E0,4.398879891E2,-8.657593254E-2
2.219241201E0,4.399027878E2,-7.513514154E-2
2.269242243E0,4.398911927E2,-8.409912823E-2
2.319243285E0,4.398666608E2,-1.030660457E-1
2.369244326E0,4.398779463E2,-9.434035498E-2
2.419245368E0,4.398528932E2,-1.137114513E-1
2.469246410E0,4.399161449E2,-6.480946161E-2
2.519247452E0,4.398904469E2,-8.467573340E-2
2.569248493E0,4.399076737E2,-7.135800813E-2
2.619249535E0,4.399066720E2,-7.213240894E-2
2.669250577E0,4.398560847E2,-1.112436253E-1
2.812452676E0,4.399008792E2,-7.661059255E-2
2.862453718E0,4.399704390E2,-2.284414556E-2
2.912454759E0,4.398781990E2,-9.414504204E-2
2.962455801E0,4.398381872E2,-1.250831815E-1
