"Time (s)","Frequency (Hz)","Speed (m/s)"
8.121141960E-1,4.400448049E2,3.461845890E-2
8.621152377E-1,4.401838151E2,1.419796653E-1
9.121162794E-1,4.400670486E2,5.180241993E-2
9.621173211E-1,4.398138620E2,-1.438947636E-1
1.012118363E0,4.401677139E2,1.295477528E-1
1.062119404E0,4.401009224E2,7.796757017E-2
1.112120446E0,4.400153013E2,1.182335177E-2
1.162121488E0,4.402232727E2,1.724413729E-1
1.212122530E0,4.400980535E2,7.575175551E-2
1.262123571E0,4.401899485E2,1.467150708E-1
1.312124613E0,4.401818105E2,1.404319319E-1
1.362125655E0,4.401423652E2,1.099738575E-1
1.511133692E0,4.400809639E2,6.255150504E-2
1.561134734E0,4.402676919E2,2.067270975E-1
1.611135775E0,4.403538646E2,2.732210645E-1
1.661136817E0,4.402381240E2,1.839053528E-1
1.711137859E0,4.402149221E2,1.659951234E-1
1.761138900E0,4.401320035E2,1.019721096E-1
1.811139942E0,4.401507281E2,1.164318616E-1
1.861140984E0,4.401880702E2,1.452649177E-1
1.911142026E0,4.402138792E2,1.651899963E-1
1.961143067E0,4.401536441E2,1.186835542E-1
2.011144109E0,4.400953686E2,7.367794581E-2
2.061145151E0,4.402351987E2,1.816473530E-1
2.111146192E0,4.402500777E2,1.931321248E-1
2.161147234E0,4.402417237E2,1.866839103E-1
2.209894595E0,4.402502511E2,1.932659230E-1
2.259895637E0,4.402465937E2,1.904429825E-1
2.309896678E0,4.402618884E2,2.022479625E-1
2.359897720E0,4.401698648E2,1.312085196E-1
2.409898762E0,4.401965270E2,1.517939647E-1
2.459899803E0,4.402454692E2,1.895749958E-1
2.509900845E0,4.402421737E2,1.870312444E-1
2.559901887E0,4.401430641E2,1.105135644E-1
2.609902929E0,4.401505591E2,1.163013215E-1
2.659903970E0,4.402249884E2,1.737658338E-1
2.709905012E0,4.401410820E2,1.089829840E-1
2.759906054E0,4.401099044E2,8.490493497E-2
2.809907095E0,4.401612071E2,1.245235141E-1
2.859908137E0,4.402077963E2,1.604940404E-1
2.901516175E0,4.401943746E2,1.501322508E-1
2.951517217E0,4.401761358E2,1.360504581E-1
3.001518258E0,4.401646310E2,1.271673001E-1
3.051519300E0,4.401686850E2,1.302975273E-1
3.101520342E0,4.400757824E2,5.854902672E-2
3.151521383E0,4.402476415E2,1.912516735E-1
3.201522425E0,4.402818693E2,2.176686589E-1
3.251523467E0,4.402917665E2,2.253065591E-1
3.301524509E0,4.400960870E2,7.423287298E-2
3.351525550E0,4.400968225E2,7.480090829E-2
3.401526592E0,4.401542297E2,1.191356980E-1
3.451527634E0,4.403040732E2,2.348034085E-1
3.501528675E0,4.402961990E2,2.287270373E-1
3.551529717E0,4.402136473E2,1.650110060E-1
3.499705088E0,4.401649226E2,1.273924385E-1
3.549706130E0,4.402039878E2,1.575538836E-1
3.599707171E0,4.402296823E2,1.773891934E-1
3.649708213E0,4.401976657E2,1.526731234E-1
3.699709255E0,4.401300796E2,1.004863632E-1
3.749710296E0,4.402352281E2,1.816700088E-1
3.799711338E0,4.402501275E2,1.931705468E-1
3.849712380E0,4.402425861E2,1.873496304E-1
3.899713422E0,4.401651679E2,1.275818846E-1
3.949714463E0,4.402275219E2,1.757215471E-1
3.999715505E0,4.405339756E2,4.121173800E-1
4.049716547E0,4.404035546E2,3.115519308E-1
4.108846972E0,4.402143266E2,1.655354046E-1
4.158848014E0,4.401640489E2,1.267178271E-1
4.208849055E0,4.401932721E2,1.492810255E-1
4.258850097E0,4.401908660E2,1.474234001E-1
4.308851139E0,4.401361741E2,1.051928558E-1
4.358852180E0,4.401703585E2,1.315897211E-1
4.408853222E0,4.402295239E2,1.772669093E-1
4.458854264E0,4.402648447E2,2.045296271E-1
4.508855306E0,4.400836151E2,6.459936809E-2
4.558856347E0,4.402187078E2,1.689174849E-1
4.608857389E0,4.401780811E2,1.375524602E-1
4.658858431E0,4.402217912E2,1.712977991E-1
4.816467251E0,4.402675198E2,2.065942130E-1
4.866468293E0,4.401866716E2,1.441850360E-1
4.916469334E0,4.401381075E2,1.066859655E-1
4.966470376E0,4.401727614E2,1.334450328E-1
5.016471418E0,4.402016042E2,1.557137342E-1
5.066472459E0,4.401330841E2,1.028066311E-1
5.116473501E0,4.400712168E2,5.502225830E-2
5.166474543E0,4.401068951E2,8.258072968E-2
5.216475585E0,4.402081519E2,1.607685753E-1
5.266476626E0,4.403089625E2,2.385762123E-1
5.316477668E0,4.401991235E2,1.537985893E-1
5.366478710E0,4.402470420E2,1.907889711E-1
5.416479751E0,4.402568075E2,1.983263835E-1
5.466480793E0,4.401496481E2,1.155978856E-1
5.513701852E0,4.401484601E2,1.146804976E-1
5.563702894E0,4.401490951E2,1.151708020E-1
5.613703935E0,4.402090399E2,1.614541593E-1
5.663704977E0,4.400285340E2,2.204759164E-2
5.713706019E0,4.402279344E2,1.760399388E-1
5.763707060E0,4.402027677E2,1.566119505E-1
5.813708102E0,4.401819917E2,1.405718237E-1
5.863709144E0,4.402304986E2,1.780193298E-1
5.913710186E0,4.402272603E2,1.755195901E-1
5.963711227E0,4.401989809E2,1.536884642E-1
6.013712269E0,4.401671589E2,1.291191987E-1
6.063713311E0,4.401388246E2,1.072397072E-1
6.113714352E0,4.401649906E2,1.274449107E-1
6.163715394E0,4.401746354E2,1.348920089E-1
6.212000255E0,4.401693112E2,1.307810801E-1
6.262001297E0,4.401369948E2,1.058266502E-1
6.312002338E0,4.401895122E2,1.463781964E-1
6.362003380E0,4.401180619E2,9.120516096E-2
6.412004422E0,4.401688241E2,1.304049784E-1
6.462005463E0,4.403159631E2,2.439781049E-1
6.512006505E0,4.401622394E2,1.253206167E-1
6.562007547E0,4.403126925E2,2.414544421E-1
6.612008589E0,4.401646722E2,1.271991327E-1
6.662009630E0,4.403556534E2,2.746010826E-1
6.712010672E0,4.399597100E2,-3.113603854E-2
6.762011714E0,4.399568361E2,-3.335721787E-2
6.812012755E0,4.398308470E2,-1.307593997E-1
6.862013797E0,4.394862065E2,-3.974863971E-1
6.916371731E0,4.394075606E2,-4.584113065E-1
6.966372773E0,4.396126062E2,-2.996135312E-1
7.016373814E0,4.395385567E2,-3.569441359E-1
7.066374856E0,4.395465211E2,-3.507770535E-1
7.116375898E0,4.392818208E2,-5.558639692E-1
7.166376939E0,4.399287958E2,-5.503036380E-2
7.216377981E0,4.395831457E2,-3.224201804E-1
7.266379023E0,4.396893544E2,-2.402138938E-1
7.316380065E0,4.396782669E2,-2.487938416E-1
7.366381106E0,4.398840893E2,-8.959092460E-2
7.416382148E0,4.398158433E2,-1.423624782E-1
7.466383190E0,NaN,NaN
