"Time (s)","Frequency (Hz)","Speed (m/s)"
8.060494550E-1,4.398377206E2,-1.254439982E-1
8.560504967E-1,4.398821175E2,-9.111545668E-2
9.060515384E-1,4.398273428E2,-1.334693129E-1
9.560525801E-1,4.398612631E2,-1.072396216E-1
1.006053622E0,4.392374518E2,-5.902647818E-1
1.056054663E0,4.398809212E2,-9.204038084E-2
1.106055705E0,4.398751284E2,-9.651910958E-2
1.156056747E0,4.398605641E2,-1.077800657E-1
1.206057789E0,4.396905116E2,-2.393184334E-1
1.256058830E0,4.396395446E2,-2.787620520E-1
1.306059872E0,4.397649772E2,-1.817055870E-1
1.356060914E0,4.397781240E2,-1.715361664E-1
1.515323015E0,4.398837654E2,-8.984140134E-2
1.565324057E0,4.395994998E2,-3.097593879E-1
1.615325098E0,4.396972393E2,-2.341125366E-1
1.665326140E0,4.398716206E2,-9.923118150E-2
1.715327182E0,4.397072645E2,-2.263552948E-1
1.765328223E0,4.397988608E2,-1.554968445E-1
1.815329265E0,4.397137355E2,-2.213484096E-1
1.865330307E0,4.398884967E2,-8.618345416E-2
1.915331349E0,4.397768587E2,-1.725148829E-1
1.965332390E0,4.397309545E2,-2.080259786E-1
2.015333432E0,4.397664494E2,-1.805667964E-1
2.065334474E0,4.396152281E2,-2.975839939E-1
2.115335515E0,4.398051023E2,-1.506695059E-1
2.165336557E0,4.397717456E2,-1.764699673E-1
2.208022407E0,4.397816441E2,-1.688133488E-1
2.258023449E0,4.398098364E2,-1.470081275E-1
2.308024490E0,4.396847608E2,-2.437686032E-1
2.358025532E0,4.397315724E2,-2.075479434E-1
2.408026574E0,4.397033053E2,-2.294187643E-1
2.458027615E0,4.397451107E2,-1.970740586E-1
2.508028657E0,4.398136458E2,-1.440619608E-1
2.558029699E0,4.397653105E2,-1.814477606E-1
2.608030741E0,4.397746719E2,-1.742064135E-1
2.658031782E0,4.397682459E2,-1.791771232E-1
2.708032824E0,4.397607877E2,-1.849464081E-1
2.758033866E0,4.398087793E2,-1.478257067E-1
2.808034907E0,4.396558649E2,-2.661307093E-1
2.858035949E0,4.396900775E2,-2.396543730E-1
2.911955082E0,4.396159554E2,-2.970210072E-1
2.961956124E0,4.396990897E2,-2.326806887E-1
3.011957165E0,4.399410121E2,-4.558763643E-2
3.061958207E0,4.396507674E2,-2.700759495E-1
3.111959249E0,4.396315652E2,-2.849382054E-1
3.161960290E0,4.396313979E2,-2.850676706E-1
3.211961332E0,4.395952779E2,-3.130277465E-1
3.261962374E0,4.394723949E2,-4.081843267E-1
3.311963416E0,4.396417351E2,-2.770666291E-1
3.361964457E0,4.397207576E2,-2.159152365E-1
3.411965499E0,4.397720492E2,-1.762351123E-1
3.461966541E0,4.398616936E2,-1.069067344E-1
3.511967582E0,4.399646238E2,-2.733832998E-2
3.561968624E0,4.399511248E2,-3.777140564E-2
3.615165204E0,4.397098818E2,-2.243301722E-1
3.665166246E0,4.394510820E2,-4.246936982E-1
3.715167287E0,4.396332597E2,-2.836266585E-1
3.765168329E0,4.395197298E2,-3.715233695E-1
3.815169371E0,4.397576021E2,-1.874106908E-1
3.865170412E0,4.396187371E2,-2.948677571E-1
3.915171454E0,4.396597095E2,-2.631552790E-1
3.965172496E0,4.396586699E2,-2.639598562E-1
4.015173538E0,4.396943398E2,-2.363561342E-1
4.065174579E0,4.397406099E2,-2.005560188E-1
4.115175621E0,4.397518251E2,-1.918797383E-1
4.165176663E0,4.396867237E2,-2.422496449E-1
4.215177704E0,4.397547124E2,-1.896461244E-1
4.265178746E0,4.397499100E2,-1.933612519E-1
4.301103918E0,4.399284489E2,-5.529848877E-2
4.351104960E0,4.397892846E2,-1.629035424E-1
4.401106001E0,4.396363638E2,-2.812240016E-1
4.451107043E0,4.397137383E2,-2.213462318E-1
4.501108085E0,4.395848295E2,-3.211165831E-1
4.551109126E0,4.396992515E2,-2.325555539E-1
4.601110168E0,4.396098727E2,-3.017295498E-1
4.651111210E0,4.398013198E2,-1.535949690E-1
4.701112252E0,4.397616962E2,-1.842436629E-1
4.751113293E0,4.396838426E2,-2.444790883E-1
