"Time (s)","Frequency (Hz)","Speed (m/s)"
8.030563820E-1,4.400088957E2,6.873794845E-3
8.530574237E-1,4.399564601E2,-3.364778665E-2
9.030584654E-1,4.398368173E2,-1.261424710E-1
9.530595071E-1,4.399885370E2,-8.857979261E-3
1.003060549E0,4.397453264E2,-1.969072371E-1
1.053061590E0,4.400825377E2,6.376716712E-2
1.103062632E0,4.399539511E2,-3.558694222E-2
1.153063674E0,4.398846064E2,-8.919119050E-2
1.203064716E0,4.400506487E2,3.913311780E-2
1.253065757E0,4.400834252E2,6.445270447E-2
1.303066799E0,4.400768470E2,5.937143543E-2
1.353067841E0,4.399971754E2,-2.182634368E-3
1.412978995E0,4.400574700E2,4.440280660E-2
1.462980037E0,4.399477989E2,-4.034203699E-2
1.512981078E0,4.400754525E2,5.829422939E-2
1.562982120E0,4.400510340E2,3.943080824E-2
1.612983162E0,4.399460482E2,-4.169511687E-2
1.662984203E0,4.400585573E2,4.524276668E-2
1.712985245E0,4.399216278E2,-6.057111755E-2
1.762986287E0,4.399419373E2,-4.487258806E-2
1.812987329E0,4.400826794E2,6.387664641E-2
1.862988370E0,4.400606728E2,4.687707676E-2
1.912989412E0,4.401100079E2,8.498486153E-2
1.962990454E0,4.399738894E2,-2.017760242E-2
2.015187336E0,4.400417119E2,3.222883532E-2
2.065188378E0,4.400673940E2,5.206921712E-2
2.115189419E0,4.401549505E2,1.196923349E-1
2.165190461E0,4.400446390E2,3.449028260E-2
2.215191503E0,4.399760112E2,-1.853784737E-2
2.265192544E0,4.399642243E2,-2.764706867E-2
2.315193586E0,4.400914220E2,7.062960591E-2
2.365194628E0,4.399955470E2,-3.441005549E-3
2.415195670E0,4.400986796E2,7.623530017E-2
2.465196711E0,4.400280001E2,2.163504818E-2
2.515197753E0,4.401288516E2,9.953796019E-2
2.565198795E0,4.399129700E2,-6.726372850E-2
2.613486459E0,4.401310372E2,1.012258341E-1
2.663487501E0,4.400225518E2,1.742552060E-2
2.713488542E0,4.400463559E2,3.581668023E-2
2.763489584E0,4.400556567E2,4.300200267E-2
2.813490626E0,4.399781902E2,-1.685384162E-2
2.863491667E0,4.399760030E2,-1.854411953E-2
2.913492709E0,4.399206597E2,-6.131947999E-2
2.963493751E0,4.400889431E2,6.871484576E-2
3.013494793E0,4.401896944E2,1.465188443E-1
3.063495834E0,4.399478533E2,-4.029998280E-2
3.113496876E0,4.399835523E2,-1.271005046E-2
3.163497918E0,4.399140025E2,-6.646560871E-2
3.215407560E0,4.400711942E2,5.500479201E-2
3.265408602E0,4.399264953E2,-5.680855792E-2
3.315409643E0,4.400105144E2,8.124560554E-3
3.365410685E0,4.400534985E2,4.133469794E-2
3.415411727E0,4.400135082E2,1.043786287E-2
3.465412768E0,4.400461249E2,3.563826218E-2
3.515413810E0,4.399756575E2,-1.881112794E-2
3.565414852E0,4.399868548E2,-1.015799389E-2
3.615415894E0,4.399751165E2,-1.922921018E-2
3.665416935E0,4.399883313E2,-9.016971613E-3
