"Time (s)","Frequency (Hz)","Speed (m/s)"
9.053966000E-1,4.401557749E2,1.203289291E-1
9.553976417E-1,4.400502259E2,3.880646314E-2
1.005398683E0,4.399303404E2,-5.383638893E-2
1.055399725E0,4.401269451E2,9.806567509E-2
1.105400767E0,4.396296748E2,-2.864014121E-1
1.155401808E0,4.397777284E2,-1.718421397E-1
1.205402850E0,4.399070551E2,-7.183621835E-2
1.255403892E0,4.399936374E2,-4.916608524E-3
1.305404934E0,4.400109505E2,8.461549234E-3
1.355405975E0,4.399017363E2,-7.594797596E-2
1.405407017E0,4.399380513E2,-4.787617019E-2
1.455408059E0,4.399906475E2,-7.227049246E-3
1.505409100E0,4.399844298E2,-1.203191671E-2
1.555410142E0,4.399813301E2,-1.442731844E-2
1.608366670E0,4.400190112E2,1.468983671E-2
1.658367712E0,4.399986681E2,-1.029180759E-3
1.708368753E0,4.400269968E2,2.085986473E-2
1.758369795E0,4.399514955E2,-3.748486200E-2
1.808370837E0,4.400153408E2,1.185385158E-2
1.858371878E0,4.399750442E2,-1.928510668E-2
1.908372920E0,4.400329983E2,2.549678765E-2
1.958373962E0,4.398469016E2,-1.183444748E-1
2.008375004E0,4.399563786E2,-3.371080770E-2
2.058376045E0,4.401980851E2,1.529969111E-1
2.108377087E0,4.400781606E2,6.038607219E-2
2.158378129E0,4.400203460E2,1.572114541E-2
2.208379170E0,4.399313667E2,-5.304308428E-2
2.258380212E0,4.399641846E2,-2.767778646E-2
2.310366480E0,4.398431658E2,-1.212332609E-1
2.360367522E0,4.405002762E2,3.861380609E-1
2.410368563E0,4.400894229E2,6.908549067E-2
2.460369605E0,4.396284497E2,-2.873497333E-1
2.510370647E0,4.398170586E2,-1.414226464E-1
2.560371688E0,4.400177018E2,1.367809680E-2
2.610372730E0,4.401120122E2,8.653285164E-2
2.660373772E0,4.400854572E2,6.602227850E-2
2.710374814E0,4.400674672E2,5.212573284E-2
2.760375855E0,4.401942356E2,1.500248917E-1
2.810376897E0,4.399819964E2,-1.391241069E-2
2.860377939E0,4.403304158E2,2.551297222E-1
2.910378980E0,4.401055804E2,8.156529178E-2
2.960380022E0,4.400893750E2,6.904850678E-2
2.904932998E0,4.399513527E2,-3.759527890E-2
2.954934040E0,4.400366126E2,2.828918390E-2
3.004935081E0,4.399753227E2,-1.906988752E-2
3.054936123E0,4.398866506E2,-8.761077065E-2
3.104937165E0,4.399798409E2,-1.557819107E-2
3.154938206E0,4.401398653E2,1.080433648E-1
3.204939248E0,4.401299124E2,1.003572332E-1
3.254940290E0,4.400793304E2,6.128971146E-2
3.304941332E0,4.398614157E2,-1.071215927E-1
3.354942373E0,4.402806728E2,2.167452553E-1
3.404943415E0,4.402315533E2,1.788334247E-1
3.454944457E0,4.399492306E2,-3.923544484E-2
3.502496703E0,4.400807883E2,6.241583450E-2
3.552497745E0,4.401194937E2,9.231094012E-2
3.602498786E0,4.401411985E2,1.090729410E-1
3.652499828E0,4.400740029E2,5.717442548E-2
3.702500870E0,4.401819024E2,1.405028697E-1
3.752501911E0,4.402443148E2,1.886839511E-1
3.802502953E0,4.399914748E2,-6.587792570E-3
3.852503995E0,4.400126545E2,9.778172844E-3
3.902505037E0,4.400926242E2,7.155821621E-2
3.952506078E0,4.402980215E2,2.301335018E-1
4.002507120E0,4.400007253E2,5.604380704E-4
4.052508162E0,4.400909287E2,7.024853446E-2
4.206968127E0,4.401183630E2,9.143771766E-2
4.256969169E0,4.401875086E2,1.448312746E-1
4.306970210E0,4.403536355E2,2.730443548E-1
