"Time (s)","Frequency (Hz)","Speed (m/s)"
8.111076850E-1,4.400655019E2,5.060758532E-2
8.611087267E-1,4.403169752E2,2.447590407E-1
9.111097684E-1,4.402280603E2,1.761370882E-1
9.611108101E-1,4.395299151E2,-3.636358836E-1
1.011111852E0,4.399330180E2,-5.176671072E-2
1.061112893E0,4.399489960E2,-3.941677483E-2
1.111113935E0,4.399832175E2,-1.296877014E-2
1.161114977E0,4.401086750E2,8.395537811E-2
1.211116019E0,4.400250315E2,1.934145769E-2
1.261117060E0,4.400665767E2,5.143782633E-2
1.311118102E0,4.401721029E2,1.329365864E-1
1.361119144E0,4.401161386E2,8.971981845E-2
1.501773066E0,4.401457006E2,1.125495332E-1
1.551774108E0,4.400851317E2,6.577084672E-2
1.601775149E0,4.400895629E2,6.919360800E-2
1.651776191E0,4.400572216E2,4.421091972E-2
1.701777233E0,4.401197457E2,9.250558885E-2
1.751778274E0,4.401943259E2,1.500946652E-1
1.801779316E0,4.401245821E2,9.624070305E-2
1.851780358E0,4.401981968E2,1.530831466E-1
1.901781400E0,4.401317569E2,1.017816939E-1
1.951782441E0,4.401126009E2,8.698750952E-2
2.001783483E0,4.402125254E2,1.641449087E-1
2.051784525E0,4.401168499E2,9.026916788E-2
2.101785566E0,4.400282656E2,2.184023133E-2
2.151786608E0,4.401722740E2,1.330687195E-1
2.213903762E0,4.402040392E2,1.575936096E-1
2.263904804E0,4.402793027E2,2.156879024E-1
2.313905845E0,4.403076659E2,2.375757289E-1
2.363906887E0,4.402435086E2,1.880616312E-1
2.413907929E0,4.401680438E2,1.298024784E-1
2.463908970E0,4.401601776E2,1.237285264E-1
2.513910012E0,4.402614738E2,2.019279695E-1
2.563911054E0,4.401667677E2,1.288171566E-1
2.613912096E0,4.401407987E2,1.087641813E-1
2.663913137E0,4.401128045E2,8.714473376E-2
2.713914179E0,4.402471171E2,1.908469320E-1
2.763915221E0,4.401780178E2,1.375035602E-1
2.813916262E0,4.402782473E2,2.148734208E-1
2.863917304E0,4.399826278E2,-1.342450597E-2
2.914249093E0,4.401134184E2,8.761893378E-2
2.964250135E0,4.401383178E2,1.068483858E-1
3.014251176E0,4.403309429E2,2.555364393E-1
3.064252218E0,4.402876183E2,2.221052820E-1
3.114253260E0,4.404745945E2,3.663370031E-1
3.164254301E0,4.403170116E2,2.447871735E-1
3.214255343E0,4.401750399E2,1.352043107E-1
3.264256385E0,4.402102608E2,1.623966661E-1
3.314257427E0,4.401293298E2,9.990726656E-2
3.364258468E0,4.402783633E2,2.149629519E-1
3.414259510E0,4.403377193E2,2.607647393E-1
3.464260552E0,4.401222796E2,9.446256128E-2
3.514261593E0,4.401469338E2,1.135018619E-1
3.564262635E0,4.403021644E2,2.333304631E-1
3.614174110E0,4.401145035E2,8.845693360E-2
3.664175152E0,4.403401150E2,2.626131698E-1
3.714176193E0,4.400414598E2,3.203413069E-2
3.764177235E0,4.400504645E2,3.899084403E-2
3.814178277E0,4.402942594E2,2.272302984E-1
3.864179318E0,4.403776011E2,2.915324857E-1
3.914180360E0,4.404314051E2,3.330319854E-1
3.964181402E0,4.403361902E2,2.595849611E-1
4.014182444E0,4.404274402E2,3.299741803E-1
4.064183485E0,4.404258113E2,3.287178639E-1
4.114184527E0,4.402607133E2,2.013410145E-1
4.164185569E0,4.403432285E2,2.650153013E-1
4.214186610E0,4.402867832E2,2.214608318E-1
4.264187652E0,4.402222671E2,1.716651126E-1
4.313072982E0,4.401120783E2,8.658387679E-2
