"Time (s)","Frequency (Hz)","Speed (m/s)"
8.159955500E-1,4.399963046E2,-2.855583080E-3
8.659965917E-1,4.399300897E2,-5.403018999E-2
9.159976334E-1,4.397080636E2,-2.257370087E-1
9.659986751E-1,4.390518390E2,-7.342521141E-1
1.015999717E0,4.398877007E2,-8.679885515E-2
1.066000758E0,4.397712357E2,-1.768643399E-1
1.116001800E0,4.398207317E2,-1.385819873E-1
1.166002842E0,4.397738634E2,-1.748317468E-1
1.216003884E0,4.399489050E2,-3.948705709E-2
1.266004925E0,4.395512257E2,-3.471341674E-1
1.316005967E0,4.398319149E2,-1.299336022E-1
1.366007009E0,4.398136656E2,-1.440466956E-1
1.419938267E0,4.398287150E2,-1.324081073E-1
1.469939309E0,4.398020571E2,-1.530246861E-1
1.519940350E0,4.396740276E2,-2.520744742E-1
1.569941392E0,4.398209029E2,-1.384495849E-1
1.619942434E0,4.397622600E2,-1.838074874E-1
1.669943475E0,4.396629268E2,-2.606653538E-1
1.719944517E0,4.397809890E2,-1.693200387E-1
1.769945559E0,4.396635105E2,-2.602136127E-1
1.819946601E0,4.396536945E2,-2.678104875E-1
1.869947642E0,4.396309265E2,-2.854326093E-1
1.919948684E0,4.397580225E2,-1.870854632E-1
1.969949726E0,4.395624596E2,-3.384359168E-1
2.015994837E0,4.398724644E2,-9.857877918E-2
2.065995879E0,4.397519234E2,-1.918036782E-1
2.115996920E0,4.397865095E2,-1.650500387E-1
2.165997962E0,4.396275715E2,-2.880294749E-1
2.215999004E0,4.395389846E2,-3.566127826E-1
2.266000045E0,4.394895107E2,-3.949272175E-1
2.316001087E0,4.396953435E2,-2.355795304E-1
2.366002129E0,4.396786151E2,-2.485244225E-1
2.416003171E0,4.397917174E2,-1.610219034E-1
2.466004212E0,4.396950627E2,-2.357967500E-1
2.516005254E0,4.397916974E2,-1.610373641E-1
2.566006296E0,4.396389148E2,-2.792495446E-1
2.615145886E0,4.396420837E2,-2.767968809E-1
2.665146928E0,4.397638333E2,-1.825904512E-1
2.715147969E0,4.397549028E2,-1.894988607E-1
2.765149011E0,4.397736011E2,-1.750346758E-1
2.815150053E0,4.397475772E2,-1.951659584E-1
2.865151094E0,4.396721471E2,-2.535297772E-1
2.915152136E0,4.397552919E2,-1.891978349E-1
2.965153178E0,4.395943387E2,-3.137548379E-1
3.015154220E0,4.397745193E2,-1.743243823E-1
3.065155261E0,4.397285698E2,-2.098709977E-1
3.115156303E0,4.397090424E2,-2.249796560E-1
3.165157345E0,4.397572784E2,-1.876611093E-1
3.216952300E0,4.397152639E2,-2.201658337E-1
3.266953342E0,4.397532581E2,-1.907711399E-1
3.316954383E0,4.397156187E2,-2.198913200E-1
3.366955425E0,4.398846331E2,-8.917053930E-2
3.416956467E0,4.397863594E2,-1.651661415E-1
3.466957508E0,4.398169004E2,-1.415449775E-1
3.516958550E0,4.397819029E2,-1.686131194E-1
3.566959592E0,4.396666250E2,-2.578032997E-1
3.616960634E0,4.397941668E2,-1.591273747E-1
3.666961675E0,4.397864470E2,-1.650983516E-1
3.716962717E0,4.397716305E2,-1.765589837E-1
3.766963759E0,4.398487126E2,-1.169441029E-1
3.906743567E0,4.398185030E2,-1.403055288E-1
3.956744609E0,4.398115499E2,-1.456829592E-1
4.006745650E0,4.396471731E2,-2.728577994E-1
4.056746692E0,4.399290854E2,-5.480646436E-2
4.106747734E0,4.398202409E2,-1.389615108E-1
4.156748775E0,4.396193393E2,-2.944016339E-1
4.206749817E0,4.396530156E2,-2.683359269E-1
4.256750859E0,4.396672182E2,-2.573442199E-1
4.306751901E0,4.396681146E2,-2.566504615E-1
4.356752942E0,4.397217029E2,-2.151838614E-1
4.406753984E0,4.395601324E2,-3.402377979E-1
4.456755026E0,4.397455356E2,-1.967453556E-1
4.506756067E0,4.398908373E2,-8.437396037E-2
4.556757109E0,4.398113608E2,-1.458291401E-1
4.517406909E0,4.397235512E2,-2.137538424E-1
4.567407951E0,4.396483375E2,-2.719565323E-1
4.617408992E0,4.397496397E2,-1.935704076E-1
4.667410034E0,4.396024539E2,-3.074725315E-1
4.717411076E0,4.398157066E2,-1.424682183E-1
4.767412117E0,4.396855014E2,-2.431954498E-1
4.817413159E0,4.397234247E2,-2.138516926E-1
4.867414201E0,4.395855930E2,-3.205254643E-1
4.917415243E0,4.394090538E2,-4.572543671E-1
4.967416284E0,4.397265843E2,-2.114071730E-1
5.017417326E0,4.393688547E2,-4.884037934E-1
5.067418368E0,4.393918441E2,-4.705890980E-1
5.115149729E0,4.397292391E2,-2.093531549E-1
5.165150771E0,4.394238778E2,-4.457689877E-1
5.215151812E0,4.396245001E2,-2.904068611E-1
5.265152854E0,4.396510081E2,-2.698896532E-1
5.315153896E0,4.395764768E2,-3.275832291E-1
5.365154937E0,4.393824593E2,-4.778612371E-1
5.415155979E0,4.392797475E2,-5.574713038E-1
5.465157021E0,4.396213940E2,-2.928111416E-1
5.515158063E0,4.393489246E2,-5.038492542E-1
5.565159104E0,4.397221627E2,-2.148281148E-1
5.615160146E0,4.397861351E2,-1.653395838E-1
5.665161188E0,4.398073384E2,-1.489400520E-1
5.717397445E0,4.399346305E2,-5.052026678E-2
5.767398487E0,4.400091698E2,7.085591983E-3
5.817399528E0,4.401321290E2,1.020690326E-1
5.867400570E0,4.400115234E2,8.904208679E-3
5.917401612E0,4.400068948E2,5.327693646E-3
5.967402653E0,4.402135738E2,1.649542335E-1
6.017403695E0,4.404652465E2,3.591289050E-1
6.067404737E0,4.402100590E2,1.622408505E-1
6.117405779E0,4.407398425E2,5.707367859E-1
6.167406820E0,4.404943664E2,3.815816600E-1
6.217407862E0,4.407793324E2,6.011466456E-1
6.267408904E0,4.406392658E2,4.932614704E-1
6.317635161E0,4.406163908E2,4.756356653E-1
6.367636203E0,4.405281975E2,4.076632389E-1
6.417637244E0,4.405292700E2,4.084899954E-1
6.467638286E0,4.404363956E2,3.368806791E-1
6.517639328E0,4.403110394E2,2.401788582E-1
6.567640369E0,4.402514534E2,1.941939353E-1
6.617641411E0,4.401055803E2,8.156519177E-2
6.667642453E0,4.402028684E2,1.566896661E-1
6.717643495E0,4.401191438E2,9.204075887E-2
