"Time (s)","Frequency (Hz)","Speed (m/s)"
8.067855490E-1,4.400615454E2,4.755117937E-2
8.567865907E-1,4.401057828E2,8.172162794E-2
9.067876324E-1,4.400039614E2,3.061037789E-3
9.567886741E-1,4.399133685E2,-6.695572713E-2
1.006789716E0,4.394106553E2,-4.560135018E-1
1.056790757E0,4.397537493E2,-1.903912201E-1
1.106791799E0,4.397687838E2,-1.787610183E-1
1.156792841E0,4.399518056E2,-3.724523057E-2
1.206793883E0,4.397386247E2,-2.020918721E-1
1.256794924E0,4.399305383E2,-5.368343055E-2
1.306795966E0,4.397535856E2,-1.905178037E-1
1.356797008E0,4.398231365E2,-1.367222135E-1
1.506976557E0,4.397244818E2,-2.130338503E-1
1.556977599E0,4.398665134E2,-1.031800472E-1
1.606978640E0,4.398137341E2,-1.439936771E-1
1.656979682E0,4.398460995E2,-1.189647075E-1
1.706980724E0,4.396688970E2,-2.560449872E-1
1.756981765E0,4.398727326E2,-9.837141646E-2
1.806982807E0,4.397512470E2,-1.923269520E-1
1.856983849E0,4.399953282E2,-3.610074485E-3
1.906984891E0,4.397826327E2,-1.680486813E-1
1.956985932E0,4.398086328E2,-1.479390307E-1
2.006986974E0,4.398218795E2,-1.376942824E-1
2.056988016E0,4.398791719E2,-9.339281405E-2
2.106989057E0,4.398286393E2,-1.324667094E-1
2.156990099E0,4.396980574E2,-2.334794890E-1
2.208553658E0,4.398645605E2,-1.046900439E-1
2.258554700E0,4.397320410E2,-2.071854236E-1
2.308555741E0,4.398574530E2,-1.101856480E-1
2.358556783E0,4.398832029E2,-9.027629364E-2
2.408557825E0,4.401187960E2,9.177209928E-2
2.458558866E0,4.397461723E2,-1.962528275E-1
2.508559908E0,4.398562348E2,-1.111275922E-1
2.558560950E0,4.400206599E2,1.596371067E-2
2.608561992E0,4.398964388E2,-8.004340228E-2
2.658563033E0,4.398369314E2,-1.260542714E-1
2.708564075E0,4.399603384E2,-3.065037937E-2
2.758565117E0,4.397174267E2,-2.184923819E-1
2.808566158E0,4.397916392E2,-1.610823680E-1
2.858567200E0,4.397343100E2,-2.054299848E-1
2.909560915E0,4.398262887E2,-1.342844605E-1
2.959561957E0,4.400929839E2,7.183604065E-2
3.009562998E0,4.398104071E2,-1.465667248E-1
3.059564040E0,4.396499737E2,-2.706901783E-1
3.109565082E0,4.400445913E2,3.445345851E-2
3.159566123E0,4.397910861E2,-1.615101696E-1
3.209567165E0,4.400692265E2,5.348479381E-2
3.259568207E0,4.397630692E2,-1.831815023E-1
3.309569249E0,4.399048007E2,-7.357902123E-2
3.359570290E0,4.399009108E2,-7.658619090E-2
3.409571332E0,4.399211165E2,-6.096635953E-2
3.459572374E0,4.400562637E2,4.347094988E-2
3.509573415E0,4.398363389E2,-1.265124891E-1
3.559574457E0,4.398506425E2,-1.154518330E-1
3.512341027E0,4.398372205E2,-1.258307412E-1
3.562342069E0,4.399546664E2,-3.503412575E-2
3.612343110E0,4.399138804E2,-6.656002580E-2
3.662344152E0,4.399016170E2,-7.604022364E-2
3.712345194E0,4.400084575E2,6.535246787E-3
3.762346235E0,4.399162967E2,-6.469209668E-2
3.812347277E0,4.399769816E2,-1.778784047E-2
3.862348319E0,4.399605806E2,-3.046316934E-2
3.912349361E0,4.400646572E2,4.995503212E-2
3.962350402E0,4.399468405E2,-4.108279341E-2
4.012351444E0,4.398192571E2,-1.397223387E-1
4.062352486E0,4.400472979E2,3.654446299E-2
4.204029482E0,4.399785797E2,-1.655284586E-2
4.254030524E0,4.398746359E2,-9.689986561E-2
4.304031565E0,4.400605969E2,4.681840385E-2
4.354032607E0,4.400306586E2,2.368907340E-2
4.404033649E0,4.399125542E2,-6.758520769E-2
4.454034690E0,4.398904643E2,-8.466233583E-2
4.504035732E0,4.401391074E2,1.074580840E-1
4.554036774E0,4.400978958E2,7.562992502E-2
4.604037816E0,4.399928900E2,-5.494212212E-3
4.654038857E0,4.400061814E2,4.776464755E-3
4.704039899E0,4.399436808E2,-4.352491757E-2
4.754040941E0,4.399835100E2,-1.274274516E-2
4.804041982E0,4.400245074E2,1.893651391E-2
4.854043024E0,4.400564490E2,4.361407202E-2
4.807156000E0,4.399022669E2,-7.553780478E-2
4.857157042E0,4.398799565E2,-9.278621908E-2
4.907158083E0,4.400708849E2,5.476588869E-2
4.957159125E0,4.400274388E2,2.120137986E-2
5.007160167E0,4.400027895E2,2.155496844E-3
5.057161208E0,4.400081696E2,6.312717835E-3
5.107162250E0,4.399802031E2,-1.529825428E-2
5.157163292E0,4.401699208E2,1.312517408E-1
5.207164334E0,4.398901440E2,-8.490995720E-2
5.257165375E0,4.400254435E2,1.965978633E-2
5.307166417E0,4.401410986E2,1.089957453E-1
5.357167459E0,4.399165622E2,-6.448687072E-2
5.505141590E0,4.400549834E2,4.248184513E-2
5.555142632E0,4.399587595E2,-3.187062026E-2
5.605143673E0,4.400838530E2,6.478313333E-2
5.655144715E0,4.400368553E2,2.847673611E-2
5.705145757E0,4.399585851E2,-3.200542808E-2
5.755146798E0,4.400159546E2,1.232810163E-2
5.805147840E0,4.399699905E2,-2.319074233E-2
5.855148882E0,4.400276575E2,2.137037307E-2
5.905149924E0,4.400758781E2,5.862294550E-2
5.955150965E0,4.399258832E2,-5.728171175E-2
6.005152007E0,4.399177475E2,-6.357061749E-2
6.055153049E0,4.399622669E2,-2.915989778E-2
6.105154090E0,4.400497696E2,3.845397424E-2
6.155155132E0,4.400722227E2,5.579925426E-2
6.105719202E0,4.400141923E2,1.096644494E-2
6.155720244E0,4.399976056E2,-1.850246564E-3
6.205721285E0,4.399875648E2,-9.609300824E-3
6.255722327E0,4.400907061E2,7.007662735E-2
6.305723369E0,4.399987210E2,-9.883425223E-4
6.355724410E0,4.401689442E2,1.304976564E-1
6.405725452E0,4.399485099E2,-3.979249103E-2
6.455726494E0,4.399544123E2,-3.523051940E-2
6.505727536E0,4.402727773E2,2.106518690E-1
6.555728577E0,4.400121600E2,9.396087688E-3
6.605729619E0,4.402493112E2,1.925404780E-1
6.655730661E0,4.399905477E2,-7.304203456E-3
6.710485148E0,4.401180932E2,9.122934134E-2
6.760486190E0,4.400394228E2,3.046030985E-2
6.810487231E0,4.401469256E2,1.134954993E-1
6.860488273E0,4.401205369E2,9.311660494E-2
6.910489315E0,4.399824745E2,-1.354297103E-2
6.960490356E0,4.400305781E2,2.362692080E-2
7.010491398E0,4.398171706E2,-1.413360297E-1
7.060492440E0,4.399360154E2,-4.944981488E-2
7.110493482E0,4.401356009E2,1.047502698E-1
7.160494523E0,4.400850567E2,6.571296186E-2
7.210495565E0,4.401488502E2,1.149817065E-1
7.260496607E0,4.399655773E2,-2.660140778E-2
7.309954843E0,4.400562961E2,4.349595705E-2
7.359955885E0,4.401786242E2,1.379717724E-1
7.409956926E0,4.401059754E2,8.187038808E-2
7.459957968E0,4.400436375E2,3.371657789E-2
7.509959010E0,4.400799875E2,6.179730406E-2
7.559960051E0,4.401103900E2,8.527997615E-2
7.609961093E0,4.400524574E2,4.053041118E-2
7.659962135E0,4.400475503E2,3.673946899E-2
7.709963177E0,4.401100645E2,8.502858467E-2
7.759964218E0,4.398905020E2,-8.463313331E-2
7.809965260E0,4.400521905E2,4.032422392E-2
7.859966302E0,4.401150466E2,8.887639037E-2
8.007475381E0,4.399649918E2,-2.705397290E-2
8.057476423E0,4.402055853E2,1.587871637E-1
8.107477464E0,4.399848838E2,-1.168109367E-2
8.157478506E0,4.402912478E2,2.249062483E-1
8.207479548E0,4.399842733E2,-1.215290601E-2
8.257480589E0,4.400360557E2,2.785895845E-2
8.307481631E0,4.399568782E2,-3.332467064E-2
8.357482673E0,4.400789085E2,6.096380392E-2
8.407483715E0,4.400182538E2,1.410460192E-2
8.457484756E0,4.400586708E2,4.533045988E-2
8.507485798E0,4.401139758E2,8.804938017E-2
8.557486840E0,4.400329309E2,2.544467874E-2
8.607487881E0,4.399901889E2,-7.581486460E-3
8.657488923E0,4.401353336E2,1.045438245E-1
8.615318202E0,4.399811749E2,-1.454726215E-2
8.665319244E0,4.401283053E2,9.911607758E-2
8.715320285E0,4.399461002E2,-4.165495108E-2
8.765321327E0,4.399672668E2,-2.529573595E-2
8.815322369E0,4.399387063E2,-4.736989308E-2
