Time (s),Frequency (Hz),Speed (m/s)
0.801255601,440.129239488373,0.0998375524830353
0.851256642688369,439.874815699932,-0.0967608521881758
0.901257684376737,439.931777600234,-0.052725484043985
0.951258726065106,440.006050007479,0.00467494149903436
1.00125976775347,439.742885300969,-0.198795706747634
1.05126080944184,439.858025274821,-0.109743152988018
1.10126185113021,439.896879124145,-0.0797029928022575
1.15126289281858,439.850586049338,-0.115495454220667
1.20126393450695,439.914606393111,-0.0659987777638316
1.25126497619532,439.892008122144,-0.0834687554971891
1.30126601788369,439.783422236106,-0.167437961507591
1.35126705957205,439.875274531435,-0.0964060991094007
1.505517182,439.796177383686,-0.157572287142269
1.55551822368837,439.729085892809,-0.20947169382215
1.60551926537674,439.808486361767,-0.148052252329212
1.65552030706511,439.998241546208,-0.00135881063357157
1.70552134875347,439.847832565369,-0.117624605474922
1.75552239044184,439.748654384212,-0.194332622773898
1.80552343213021,439.798674447363,-0.155640959997574
1.85552447381858,439.861137618451,-0.107336624422301
1.90552551550695,439.82483100818,-0.13541176627617
1.95552655719532,439.876371306928,-0.0955581122025961
2.00552759888369,439.877572919275,-0.0946290741089984
2.05552864057205,439.798852283942,-0.155503415037548
2.10552968226042,439.982920305785,-0.0131984578603994
2.15553072394879,439.946848409222,-0.0410766458034351
2.203017095,439.908021169477,-0.0710894115881011
2.25301813668837,439.828132999571,-0.132858213837581
2.30301917837674,439.828529294028,-0.132551747209786
2.35302022006511,440.002973353084,0.00229757549317311
2.40302126175347,439.94696782931,-0.0409843443714442
2.45302230344184,439.867661676281,-0.102292198278073
2.50302334513021,439.822170858195,-0.137468986830722
2.55302438681858,439.889377817388,-0.0855022739463163
2.60302542850695,439.783575900808,-0.167319103662615
2.65302647019532,439.78873571135,-0.163328098944815
2.70302751188369,439.784563724487,-0.166555035616129
2.75302855357205,439.960171423458,-0.0307794134648765
2.80302959526042,439.892085939498,-0.0834085943884988
2.85303063694879,439.965100652238,-0.0269698169726507
2.903388102,439.920844401428,-0.0611766954377213
2.95338914368837,439.791673122492,-0.161056115159806
3.00339018537674,439.869738163553,-0.100686681872828
3.05339122706511,440.015070828527,0.011645241354199
3.10339226875347,439.777280327976,-0.172188723418873
3.15339331044184,439.840774474489,-0.123082446683784
3.20339435213021,440.047928609059,0.037031709549662
3.25339539381858,439.984500656349,-0.0119771874542884
3.30339643550695,439.960399917606,-0.0306028179274698
3.35339747719532,439.977340403976,-0.0175105896156902
3.40339851888369,440.014177009612,0.0109546090098478
3.45339956057205,439.831674230427,-0.130119691254351
3.50340060226042,439.816079965885,-0.142179457385572
3.55340164394879,439.932889996422,-0.0518656407269535
3.604306453,439.989804320918,-0.00787866185483654
3.65430749468837,439.988302905026,-0.00903890459134082
3.70430853637674,439.878397487758,-0.093991554026176
3.75430957806511,440.067301789308,0.0519979745636756
3.80431061975347,439.922876664849,-0.0596057521490634
3.85431166144184,439.940200722256,-0.0462148137396135
3.90431270313021,439.760482628396,-0.18518241079482
3.95431374481858,440.05661486249,0.0437422199703041
4.00431478650695,439.891215830056,-0.0840812829399917
4.05431582819532,439.940647821345,-0.0458692345039102
4.10431686988369,439.806968355752,-0.149226282816448
4.15431791157205,439.948070597824,-0.0401320017518803
4.20431895326042,440.062197648641,0.0480550264279289
4.25431999494879,439.925801168682,-0.0573451308860395
4.299175168,439.925686597369,-0.0574336931539055
4.34917620968837,439.891782806503,-0.083642948623206
4.39917725137674,439.906833759545,-0.0720073418362377
4.44917829306511,439.799985305001,-0.154627099981735
4.49917933475347,439.821440733882,-0.138033631054153
4.54918037644184,439.949655759483,-0.0389068193412756
4.59918141813021,439.869708515105,-0.100709605610261
4.64918245981858,439.998776075574,-0.000945762414668039
4.69918350150695,439.860461816686,-0.107859165451751
4.74918454319532,439.911732118318,-0.0682206851527045
4.79918558488369,439.863179252005,-0.105758009564343
4.84918662657205,439.853245541656,-0.113439007993681
4.89918766826042,439.839977472789,-0.123698758726949
4.94918870994879,440.086270213025,0.0666502783970913
5.003042322,439.888463732917,-0.0862089687157619
5.05304336368837,439.813501700765,-0.144173431453858
5.10304440537674,439.879336368077,-0.0932656559699074
5.15304544706511,439.90037520056,-0.0770002339598319
5.20304648875348,439.987565180953,-0.00960899536880611
5.25304753044184,439.930285985,-0.0538784572353279
5.30304857213021,439.899679780587,-0.0775378482142441
5.35304961381858,439.738673439095,-0.202054165517622
5.40305065550695,439.970471033904,-0.0228193688752043
5.45305169719532,439.876989522623,-0.0950801321832095
5.50305273888369,439.893701344602,-0.0821597188705869
5.55305378057205,439.971854642223,-0.0217500768361001
5.60305482226042,439.845777032345,-0.119214078526322
5.65305586394879,439.853726701362,-0.113066955030696
5.605859569,440.002788704664,0.00215489449155948
5.65586061068837,439.879150534843,-0.0934093332304142
5.70586165237674,439.835048019,-0.127510697004851
5.75586269406511,439.944410697356,-0.0429607978634472
5.80586373575348,439.799308646947,-0.155150448616719
5.85586477744184,439.989937358651,-0.00777585523724866
5.90586581913021,439.945221091261,-0.04233442728379
5.95586686081858,439.915036228385,-0.0656665036881687
6.00586790250695,440.020784997528,0.0160603757835309
6.05586894419532,439.959199925178,-0.0315302542639184
6.10586998588369,439.866392982121,-0.103273145672733
6.15587102757205,439.844686582637,-0.120057291844962
6.208657598,439.986279935964,-0.0106021982618998
6.25865863968837,439.81263271271,-0.144845493149512
6.30865968137674,439.847415535616,-0.117947079051359
6.35866072306511,439.836816721148,-0.126142952796329
6.40866176475347,439.98406849118,-0.0123111571232881
6.45866280644184,439.866596863626,-0.103115505224847
6.50866384813021,439.842401734392,-0.121824112671902
6.55866488981858,439.61363366478,-0.298818198333888
6.60866593150695,439.70447349488,-0.228514872596777
6.65866697319532,439.618047757903,-0.295401344360644
6.70866801488369,439.428522310804,-0.442170693210704
6.75866905657205,439.431014497235,-0.440239911517297
6.906205532,439.351308295521,-0.502001872666495
6.95620657368837,439.231588925436,-0.594810965192743
7.00620761537674,438.82179431108,-0.91287611378053
7.05620865706511,439.212008105471,-0.609995262414578
7.10620969875347,439.211117581689,-0.610685867203533
7.15621074044184,439.205027169092,-0.615409081838276
7.20621178213021,439.200405689153,-0.618993202570901
7.25621282381858,439.950758677988,-0.0380543712080828
7.30621386550695,439.44865046252,-0.426577354478312
7.35621490719532,439.618697466865,-0.29489842450467
7.40621594888369,439.636838317076,-0.280856746824818
7.45621699057205,439.837815350109,-0.125370714019191
7.50621803226042,439.788113235261,-0.163809566113988
7.55621907394879,439.9089655116,-0.0703593890617471
7.606311696,440.151044683495,0.116676293305553
7.65631273768837,440.117116423152,0.0904749721965614
7.70631377937674,440.203156546404,0.156912154649997
7.75631482106511,440.301174617526,0.232566651787101
7.80631586275347,440.66931533521,0.516412661494949
7.85631690444184,440.712680659464,0.549817227530645
7.90631794613021,440.828475051111,0.638982128695287
7.95631898781858,440.692570559778,0.534327116123787
8.00632002950695,440.899534554321,0.693676732451618
8.05632107119532,441.276646359282,0.983645442688079
8.10632211288369,441.455163019163,1.12073766026841
8.15632315457205,441.112915893374,0.857810755735169
