"Time (s)","Frequency (Hz)","Speed (m/s)"
9.118063930E-1,4.398877938E2,-8.672692503E-2
9.618074347E-1,4.399525379E2,-3.667923062E-2
1.011808476E0,4.398888574E2,-8.590458137E-2
1.061809518E0,4.399500745E2,-3.858316532E-2
1.111810560E0,4.395378140E2,-3.575192558E-1
1.161811601E0,4.399285964E2,-5.518445766E-2
1.211812643E0,4.397199796E2,-2.165171954E-1
1.261813685E0,4.397325775E2,-2.067703086E-1
1.311814727E0,4.397300514E2,-2.087246688E-1
1.361815768E0,4.397463929E2,-1.960821093E-1
1.411816810E0,4.397329164E2,-2.065081004E-1
1.461817852E0,4.397092408E2,-2.248261532E-1
1.511818893E0,4.397950634E2,-1.584338735E-1
1.561819935E0,4.398356880E2,-1.270157898E-1
1.607908389E0,4.398459695E2,-1.190652648E-1
1.657909431E0,4.396919537E2,-2.382025709E-1
1.707910472E0,4.396924499E2,-2.378185836E-1
1.757911514E0,4.398237473E2,-1.362498661E-1
1.807912556E0,4.397302603E2,-2.085631007E-1
1.857913597E0,4.397377792E2,-2.027459541E-1
1.907914639E0,4.396695568E2,-2.555343550E-1
1.957915681E0,4.397136966E2,-2.213784894E-1
2.007916723E0,4.397859614E2,-1.654739881E-1
2.057917764E0,4.397260097E2,-2.118517060E-1
2.107918806E0,4.397036404E2,-2.291594933E-1
2.157919848E0,4.397520820E2,-1.916810385E-1
2.207920889E0,4.397669343E2,-1.801916847E-1
2.257921931E0,4.397123710E2,-2.224041370E-1
2.307445073E0,4.397298949E2,-2.088458119E-1
2.357446115E0,4.398788881E2,-9.361227269E-2
2.407447156E0,4.397232621E2,-2.139775088E-1
2.457448198E0,4.397493665E2,-1.937817319E-1
2.507449240E0,4.397367281E2,-2.035591634E-1
2.557450281E0,4.397585944E2,-1.866431000E-1
2.607451323E0,4.397278369E2,-2.104380138E-1
2.657452365E0,4.398065529E2,-1.495475777E-1
2.707453407E0,4.398010021E2,-1.538406989E-1
2.757454448E0,4.397574620E2,-1.875191037E-1
2.807455490E0,4.397638761E2,-1.825573191E-1
2.857456532E0,4.397793001E2,-1.706264192E-1
2.907457573E0,4.396829812E2,-2.451456798E-1
2.957458615E0,4.396198000E2,-2.940450093E-1
3.014005508E0,4.397971548E2,-1.568163402E-1
3.064006550E0,4.397457462E2,-1.965824334E-1
3.114007591E0,4.396931896E2,-2.372461862E-1
3.164008633E0,4.397670446E2,-1.801063463E-1
3.214009675E0,4.398243563E2,-1.357788920E-1
3.264010716E0,4.398857158E2,-8.833348593E-2
3.314011758E0,4.398481660E2,-1.173667645E-1
3.364012800E0,4.397196677E2,-2.167585389E-1
3.414013842E0,4.397659794E2,-1.809303508E-1
3.464014883E0,4.397804042E2,-1.697723636E-1
3.514015925E0,4.398609861E2,-1.074538064E-1
3.564016967E0,4.398152538E2,-1.428184150E-1
3.614018008E0,4.396877452E2,-2.414591543E-1
3.664019050E0,4.397801826E2,-1.699437893E-1
3.709833703E0,4.397065306E2,-2.269231807E-1
3.759834745E0,4.398762952E2,-9.561695061E-2
3.809835786E0,4.396880101E2,-2.412541396E-1
3.859836828E0,4.398046097E2,-1.510504566E-1
3.909837870E0,4.398886686E2,-8.605058717E-2
3.959838911E0,4.397614151E2,-1.844610689E-1
4.009839953E0,4.398598568E2,-1.083269722E-1
4.059840995E0,4.398796374E2,-9.303294632E-2
4.109842037E0,4.397755484E2,-1.735283970E-1
4.159843078E0,4.397174611E2,-2.184657594E-1
4.209844120E0,4.398296057E2,-1.317193179E-1
4.259845162E0,4.398433144E2,-1.211183658E-1
4.309846203E0,4.397411613E2,-2.001294485E-1
4.359847245E0,4.398155316E2,-1.426035381E-1
4.408835543E0,4.397840164E2,-1.669784118E-1
4.458836585E0,4.397606749E2,-1.850336514E-1
4.508837626E0,4.397828389E2,-1.678891279E-1
4.558838668E0,4.398525744E2,-1.139579577E-1
4.608839710E0,4.397689936E2,-1.785986750E-1
4.658840751E0,4.396113243E2,-3.006058424E-1
4.708841793E0,4.397540286E2,-1.901750943E-1
4.758842835E0,4.398957754E2,-8.055626576E-2
4.808843877E0,4.398030793E2,-1.522341177E-1
4.858844918E0,4.398289318E2,-1.322404682E-1
4.908845960E0,4.397834791E2,-1.673940081E-1
4.958847002E0,4.398974990E2,-7.922374956E-2
5.008848043E0,4.398237039E2,-1.362833739E-1
5.058849085E0,4.397880107E2,-1.638888473E-1
5.109021550E0,4.399345083E2,-5.061476661E-2
5.159022592E0,4.397452406E2,-1.969735946E-1
5.209023633E0,4.397145981E2,-2.206809963E-1
5.259024675E0,4.397987341E2,-1.555947997E-1
5.309025717E0,4.397066292E2,-2.268468978E-1
5.359026758E0,4.397566291E2,-1.881634012E-1
5.409027800E0,4.396601183E2,-2.628388878E-1
5.459028842E0,4.397968841E2,-1.570256903E-1
5.509029884E0,4.397871886E2,-1.645247166E-1
5.559030925E0,4.398636568E2,-1.053887823E-1
5.609031967E0,4.399135345E2,-6.682735397E-2
5.659033009E0,4.397635506E2,-1.828091637E-1
5.709034050E0,4.398198199E2,-1.392871078E-1
5.759035092E0,4.397651319E2,-1.815858875E-1
5.809958391E0,4.397655426E2,-1.812682105E-1
5.859959433E0,4.397436353E2,-1.982155237E-1
5.909960474E0,4.397243379E2,-2.131451641E-1
5.959961516E0,4.398279909E2,-1.329681094E-1
6.009962558E0,4.397251243E2,-2.125367304E-1
6.059963599E0,4.397330879E2,-2.063754373E-1
6.109964641E0,4.397696557E2,-1.780865568E-1
