"Time (s)","Frequency (Hz)","Speed (m/s)"
8.094183100E-1,4.396635587E2,-2.601763018E-1
8.594193517E-1,4.397677799E2,-1.795375627E-1
9.094203934E-1,4.398240789E2,-1.359934330E-1
9.594214351E-1,4.396886172E2,-2.407843923E-1
1.009422477E0,4.386558718E2,-1.041827155E0
1.059423518E0,4.397761996E2,-1.730246723E-1
1.109424560E0,4.396260673E2,-2.891937619E-1
1.159425602E0,4.397495060E2,-1.936737883E-1
1.209426644E0,4.395114704E2,-3.779197505E-1
1.259427685E0,4.397154617E2,-2.200127656E-1
1.309428727E0,4.396910014E2,-2.389394450E-1
1.359429769E0,4.395634773E2,-3.376479950E-1
1.509498276E0,4.397797052E2,-1.703130800E-1
1.559499318E0,4.396597191E2,-2.631478456E-1
1.609500359E0,4.397271444E2,-2.109737626E-1
1.659501401E0,4.396325539E2,-2.841729317E-1
1.709502443E0,4.397579875E2,-1.871125575E-1
1.759503484E0,4.396223097E2,-2.921023427E-1
1.809504526E0,4.396416012E2,-2.771703144E-1
1.859505568E0,4.397119533E2,-2.227273448E-1
1.909506610E0,4.396956641E2,-2.353314592E-1
1.959507651E0,4.397226091E2,-2.144827150E-1
2.009508693E0,4.396285662E2,-2.872595096E-1
2.059509735E0,4.396482192E2,-2.720480842E-1
2.109510776E0,4.397700895E2,-1.777509613E-1
2.159511818E0,4.396585762E2,-2.640323256E-1
2.110145315E0,4.396671596E2,-2.573895410E-1
2.160146357E0,4.396898227E2,-2.398515635E-1
2.210147398E0,4.397069428E2,-2.266041808E-1
2.260148440E0,4.398093444E2,-1.473886155E-1
2.310149482E0,4.396397176E2,-2.786282059E-1
2.360150523E0,4.397127370E2,-2.221209420E-1
2.410151565E0,4.396758209E2,-2.506866923E-1
2.460152607E0,4.397740490E2,-1.746882105E-1
2.510153649E0,4.397023529E2,-2.301557292E-1
2.560154690E0,4.395483090E2,-3.493926153E-1
2.610155732E0,4.397833305E2,-1.675089028E-1
2.660156774E0,4.396694928E2,-2.555838839E-1
2.812333822E0,4.397528030E2,-1.911232710E-1
2.862334864E0,4.397748896E2,-1.740379846E-1
2.912335905E0,4.396980952E2,-2.334502791E-1
2.962336947E0,4.396848497E2,-2.436997644E-1
3.012337989E0,4.397471924E2,-1.954636504E-1
3.062339030E0,4.398075322E2,-1.487902217E-1
3.112340072E0,4.397891278E2,-1.630248238E-1
3.162341114E0,4.396204364E2,-2.935524037E-1
3.212342156E0,4.397120821E2,-2.226276740E-1
3.262343197E0,4.396053937E2,-3.051967704E-1
3.312344239E0,4.396770767E2,-2.497149112E-1
3.362345281E0,4.397315435E2,-2.075702770E-1
3.412346322E0,4.397796536E2,-1.703529662E-1
3.462347364E0,4.395299398E2,-3.636168162E-1
3.410871486E0,4.396239930E2,-2.907993792E-1
3.460872528E0,4.397328854E2,-2.065321338E-1
3.510873569E0,4.395844478E2,-3.214120705E-1
3.560874611E0,4.398289396E2,-1.322344838E-1
3.610875653E0,4.398089665E2,-1.476809008E-1
3.660876694E0,4.395550066E2,-3.442066460E-1
3.710877736E0,4.397717259E2,-1.764851975E-1
3.760878778E0,4.396124360E2,-2.997452993E-1
3.810879820E0,4.398803525E2,-9.248001020E-2
3.860880861E0,4.397023082E2,-2.301902754E-1
3.910881903E0,4.396653456E2,-2.587934507E-1
3.960882945E0,4.398249811E2,-1.352957277E-1
4.101230252E0,4.395925405E2,-3.151468914E-1
4.151231294E0,4.395416222E2,-3.545704137E-1
4.201232335E0,4.396798893E2,-2.475383314E-1
4.251233377E0,4.398150375E2,-1.429856672E-1
4.301234419E0,4.395456348E2,-3.514633299E-1
4.351235460E0,4.396279446E2,-2.877406491E-1
4.401236502E0,4.398291433E2,-1.320769543E-1
4.451237544E0,4.393366603E2,-5.133545716E-1
4.501238586E0,4.396837426E2,-2.445565040E-1
4.551239627E0,4.397741002E2,-1.746486064E-1
4.601240669E0,4.395448264E2,-3.520892963E-1
4.651241711E0,4.396588782E2,-2.637986724E-1
4.701242752E0,4.392983548E2,-5.430463280E-1
4.751243794E0,4.397405218E2,-2.006241698E-1
4.710720522E0,4.395972758E2,-3.114811025E-1
4.760721564E0,4.396311168E2,-2.852852796E-1
4.810722605E0,4.396531861E2,-2.682039298E-1
4.860723647E0,4.397616619E2,-1.842701422E-1
4.910724689E0,4.397536810E2,-1.904439886E-1
4.960725730E0,4.397091799E2,-2.248732417E-1
5.010726772E0,4.396211819E2,-2.929753132E-1
5.060727814E0,4.396567817E2,-2.654212077E-1
5.110728856E0,4.397288227E2,-2.096753066E-1
5.160729897E0,4.397338789E2,-2.057634654E-1
5.210730939E0,4.396522906E2,-2.688970013E-1
