"Time (s)","Frequency (Hz)","Speed (m/s)"
7.959415900E-1,4.402694938E2,2.081177312E-1
8.459426317E-1,4.402664330E2,2.057554830E-1
8.959436734E-1,4.403002679E2,2.318669582E-1
9.459447151E-1,4.403287254E2,2.538254267E-1
9.959457568E-1,4.399348169E2,-5.037625597E-2
1.045946798E0,4.404611780E2,3.559916827E-1
1.095947840E0,4.404225332E2,3.261896984E-1
1.145948882E0,4.404847089E2,3.741356334E-1
1.195949924E0,4.405361956E2,4.138286743E-1
1.245950965E0,4.403118869E2,2.408327943E-1
1.295952007E0,4.405311430E2,4.099338022E-1
1.345953049E0,4.404509472E2,3.481024749E-1
1.401539515E0,4.404759257E2,3.673634223E-1
1.451540557E0,4.405116323E2,3.948930427E-1
1.501541598E0,4.405541751E2,4.276875438E-1
1.551542640E0,4.404431052E2,3.420549675E-1
1.601543682E0,4.403833061E2,2.959332950E-1
1.651544723E0,4.403933045E2,3.036456693E-1
1.701545765E0,4.403314021E2,2.558906728E-1
1.751546807E0,4.405057525E2,3.903600310E-1
1.801547849E0,4.405419696E2,4.182794957E-1
1.851548890E0,4.403589524E2,2.771462118E-1
1.901549932E0,4.404449818E2,3.435021511E-1
1.951550974E0,4.403685998E2,2.845887231E-1
2.111432138E0,4.403552618E2,2.742990144E-1
2.161433180E0,4.404096253E2,3.162342075E-1
2.211434221E0,4.403843290E2,2.967223305E-1
2.261435263E0,4.405082972E2,3.923219145E-1
2.311436305E0,4.403347678E2,2.584875462E-1
2.361437346E0,4.404470145E2,3.450697069E-1
2.411438388E0,4.404895011E2,3.778305239E-1
2.461439430E0,4.404545032E2,3.508446258E-1
2.511440472E0,4.404977406E2,3.841831341E-1
2.561441513E0,4.404364128E2,3.368939386E-1
2.611442555E0,4.405184443E2,4.001445646E-1
2.661443597E0,4.404404684E2,3.400215389E-1
2.711444638E0,4.403680222E2,2.841431422E-1
2.761445680E0,4.402866883E2,2.213876034E-1
2.803564498E0,4.403626648E2,2.800102172E-1
2.853565540E0,4.405274879E2,4.071162143E-1
2.903566581E0,4.405042278E2,3.891846011E-1
2.953567623E0,4.403779945E2,2.918359366E-1
3.003568665E0,4.403418550E2,2.639556082E-1
3.053569706E0,4.403521087E2,2.718664672E-1
3.103570748E0,4.404836287E2,3.733027545E-1
3.153571790E0,4.403112763E2,2.403616603E-1
3.203572832E0,4.405736369E2,4.426877180E-1
3.253573873E0,4.404471163E2,3.451482203E-1
3.303574915E0,4.404730021E2,3.651091042E-1
3.353575957E0,4.405340802E2,4.121979818E-1
3.403576998E0,4.402937424E2,2.268313611E-1
3.453578040E0,4.403529939E2,2.725493684E-1
3.506861391E0,4.403762566E2,2.904953374E-1
3.556862433E0,4.404345825E2,3.354824110E-1
3.606863474E0,4.403303694E2,2.550939302E-1
3.656864516E0,4.403890944E2,3.003982176E-1
3.706865558E0,4.404794095E2,3.700495951E-1
3.756866599E0,4.402919529E2,2.254503452E-1
3.806867641E0,4.403870856E2,2.988486647E-1
3.856868683E0,4.403147769E2,2.430628013E-1
3.906869725E0,4.403559992E2,2.748678605E-1
3.956870766E0,4.404465995E2,3.447497194E-1
4.006871808E0,4.403864395E2,2.983503372E-1
4.056872850E0,4.404798571E2,3.703947159E-1
4.106873891E0,4.404116982E2,3.178330259E-1
4.156874933E0,4.403744008E2,2.890637734E-1
4.201374585E0,4.403456525E2,2.668854472E-1
4.251375627E0,4.404174193E2,3.222455585E-1
4.301376668E0,4.405732429E2,4.423841080E-1
4.351377710E0,4.404397874E2,3.394963856E-1
4.401378752E0,4.405196006E2,4.010359951E-1
4.451379793E0,4.404967176E2,3.833944574E-1
4.501380835E0,4.403762089E2,2.904585467E-1
4.551381877E0,4.403842228E2,2.966403892E-1
4.601382919E0,4.404427146E2,3.417537487E-1
4.651383960E0,4.404444696E2,3.431071987E-1
4.701385002E0,4.404126740E2,3.185856657E-1
4.751386044E0,4.405415473E2,4.179539893E-1
4.801387085E0,4.404574607E2,3.531252100E-1
4.851388127E0,4.400724351E2,5.596336786E-2
4.902556634E0,4.399888103E2,-8.646830244E-3
4.952557676E0,4.394494772E2,-4.259368739E-1
5.002558717E0,4.392792468E2,-5.578594884E-1
