"Time (s)","Frequency (Hz)","Speed (m/s)"
8.145366440E-1,4.400040198E2,3.106155222E-3
8.645376857E-1,4.399724247E2,-2.130948718E-2
9.145387274E-1,4.399513537E2,-3.759447082E-2
9.645397691E-1,4.399791128E2,-1.614084193E-2
1.014540811E0,4.389212283E2,-8.356451002E-1
1.064541852E0,4.398321948E2,-1.297170950E-1
1.114542894E0,4.398780793E2,-9.423753330E-2
1.164543936E0,4.397629072E2,-1.833068454E-1
1.214544978E0,4.397772158E2,-1.722386284E-1
1.264546019E0,4.397241067E2,-2.133240133E-1
1.314547061E0,4.397920467E2,-1.607671842E-1
1.364548103E0,4.397413523E2,-1.999816503E-1
1.513911662E0,4.397161275E2,-2.194976501E-1
1.563912704E0,4.397203088E2,-2.162625185E-1
1.613913745E0,4.398519563E2,-1.144359381E-1
1.663914787E0,4.398153475E2,-1.427458955E-1
1.713915829E0,4.398208956E2,-1.384552312E-1
1.763916870E0,4.397934552E2,-1.596777650E-1
1.813917912E0,4.397098949E2,-2.243200566E-1
1.863918954E0,4.398151645E2,-1.428874920E-1
1.913919996E0,4.398938069E2,-8.207808284E-2
1.963921037E0,4.399142520E2,-6.627276181E-2
2.013922079E0,4.396675488E2,-2.570883226E-1
2.063923121E0,4.398386820E2,-1.247005595E-1
2.113924162E0,4.398613496E2,-1.071727145E-1
2.163925204E0,4.398792343E2,-9.334454434E-2
2.205211835E0,4.398312634E2,-1.304374197E-1
2.255212877E0,4.398466220E2,-1.185607208E-1
2.305213918E0,4.399378014E2,-4.806936321E-2
2.355214960E0,4.398453449E2,-1.195482194E-1
2.405216002E0,4.398079940E2,-1.484330596E-1
2.455217043E0,4.398699216E2,-1.005448341E-1
2.505218085E0,4.398040327E2,-1.514967137E-1
2.555219127E0,4.398525029E2,-1.140132486E-1
2.605220169E0,4.398089286E2,-1.477102293E-1
2.655221210E0,4.398583817E2,-1.094675325E-1
2.705222252E0,4.398586273E2,-1.092776850E-1
2.755223294E0,4.398680905E2,-1.019606136E-1
2.805224335E0,4.398969494E2,-7.964868911E-2
2.855225377E0,4.398350708E2,-1.274930592E-1
2.819595698E0,4.398662011E2,-1.034215461E-1
2.869596740E0,4.398904591E2,-8.466630626E-2
2.919597781E0,4.397126446E2,-2.221924842E-1
2.969598823E0,4.399389428E2,-4.718708140E-2
3.019599865E0,4.398777498E2,-9.449229438E-2
3.069600906E0,4.398509058E2,-1.152482413E-1
3.119601948E0,4.398623188E2,-1.064233098E-1
3.169602990E0,4.397593646E2,-1.860472817E-1
3.219604032E0,4.398057142E2,-1.501962544E-1
3.269605073E0,4.398812327E2,-9.179952117E-2
3.319606115E0,4.398727300E2,-9.837346514E-2
3.369607157E0,4.398792149E2,-9.335953654E-2
3.411560497E0,4.398153147E2,-1.427713206E-1
3.461561539E0,4.398693852E2,-1.009596058E-1
3.511562580E0,4.398670376E2,-1.027746972E-1
3.561563622E0,4.398350462E2,-1.275120875E-1
3.611564664E0,4.397758566E2,-1.732899592E-1
3.661565705E0,4.396824093E2,-2.455882562E-1
3.711566747E0,4.399236669E2,-5.899493943E-2
3.761567789E0,4.397623954E2,-1.837027476E-1
3.811568831E0,4.397516187E2,-1.920394459E-1
3.861569872E0,4.397653609E2,-1.814088046E-1
3.911570914E0,4.398815874E2,-9.152531248E-2
3.961571956E0,4.398773875E2,-9.477244211E-2
4.016691442E0,4.397817437E2,-1.687362593E-1
4.066692484E0,4.398352782E2,-1.273327067E-1
4.116693525E0,4.399257870E2,-5.735606706E-2
4.166694567E0,4.398522582E2,-1.142024881E-1
4.216695609E0,4.399150669E2,-6.564276848E-2
4.266696650E0,4.397655943E2,-1.812282026E-1
4.316697692E0,4.397019001E2,-2.305060686E-1
4.366698734E0,4.397516202E2,-1.920382478E-1
4.416699776E0,4.398234888E2,-1.364497310E-1
4.466700817E0,4.399002321E2,-7.711087749E-2
4.516701859E0,4.397514752E2,-1.921504599E-1
4.566702901E0,4.398166309E2,-1.417533988E-1
4.712840470E0,4.397702559E2,-1.776222891E-1
4.762841512E0,4.397848542E2,-1.663303575E-1
4.812842553E0,4.399555558E2,-3.434671312E-2
4.862843595E0,4.398630252E2,-1.058771414E-1
4.912844637E0,4.398621641E2,-1.065429714E-1
4.962845678E0,4.398285189E2,-1.325597498E-1
5.012846720E0,4.397614508E2,-1.844334514E-1
5.062847762E0,4.398262465E2,-1.343171009E-1
5.112848804E0,4.396531651E2,-2.682202229E-1
5.162849845E0,4.396820537E2,-2.458634645E-1
5.212850887E0,4.393026180E2,-5.397415808E-1
5.262851929E0,4.388505211E2,-8.905602121E-1
5.312852970E0,4.390595275E2,-7.282854158E-1
5.362854012E0,4.391945261E2,-6.235531279E-1
5.318117874E0,4.391081049E2,-6.905915386E-1
5.368118916E0,4.386302602E2,-1.061740579E0
5.418119957E0,4.380932936E2,-1.479776567E0
5.468120999E0,4.381708776E2,-1.419312994E0
5.518122041E0,4.377506390E2,-1.747073931E0
5.568123082E0,4.380832542E2,-1.487602122E0
5.618124124E0,4.373250715E2,-2.079633068E0
5.668125166E0,NaN,NaN
5.718126208E0,4.382032873E2,-1.394061434E0
5.768127249E0,4.388199621E2,-9.142995691E-1
5.818128291E0,4.389127868E2,-8.422002842E-1
5.868129333E0,4.397183726E2,-2.177605838E-1
6.011315964E0,4.395247368E2,-3.676459576E-1
6.061317006E0,4.400184060E2,1.422221950E-2
6.111318047E0,4.400772751E2,5.970208011E-2
6.161319089E0,4.403336559E2,2.576296845E-1
6.211320131E0,4.401504969E2,1.162532877E-1
6.261321172E0,4.396067989E2,-3.041089754E-1
6.311322214E0,4.409373142E2,7.227485664E-1
6.361323256E0,4.406682879E2,5.156211072E-1
6.411324298E0,4.402185942E2,1.688298263E-1
6.461325339E0,4.423784507E2,1.828012252E0
6.511326381E0,4.425455740E2,1.955719831E0
6.561327423E0,4.419193668E2,1.476705430E0
6.611328464E0,4.416374388E2,1.260602367E0
6.661329506E0,4.419636603E2,1.510632143E0
6.614934982E0,4.418170933E2,1.398342752E0
6.664936024E0,4.417415560E2,1.340442275E0
6.714937065E0,4.411657708E2,8.984424674E-1
6.764938107E0,4.405922592E2,4.570396580E-1
6.814939149E0,4.404619502E2,3.565871435E-1
6.864940190E0,4.402693718E2,2.080235808E-1
6.914941232E0,4.399519795E2,-3.711081127E-2
6.964942274E0,4.399048203E2,-7.356388269E-2
7.014943316E0,4.397617690E2,-1.841873395E-1
7.064944357E0,4.397598742E2,-1.856531112E-1
7.114945399E0,4.394172464E2,-4.509068102E-1
7.164946441E0,4.391450660E2,-6.619169175E-1
7.213028688E0,4.390897008E2,-7.048712669E-1
7.263029730E0,4.389589521E2,-8.063539576E-1
7.313030771E0,4.389092793E2,-8.449241373E-1
7.363031813E0,4.391953957E2,-6.228786731E-1
7.413032855E0,4.381107483E2,-1.466171665E0
7.463033896E0,4.379444026E2,-1.595871770E0
7.513034938E0,4.385189200E2,-1.148336338E0
7.563035980E0,NaN,NaN
7.613037022E0,4.375069161E2,-1.937451708E0
7.663038063E0,4.385194313E2,-1.147938508E0
7.713039105E0,4.380983146E2,-1.475862837E0
7.763040147E0,4.393749434E2,-4.836853989E-1
7.813197185E0,4.387057408E2,-1.003059863E0
7.863198227E0,4.391647272E2,-6.466656933E-1
7.913199268E0,4.395624593E2,-3.384362024E-1
7.963200310E0,4.397997629E2,-1.547991192E-1
8.013201352E0,4.399806113E2,-1.498282411E-2
8.063202393E0,4.400800463E2,6.184269838E-2
8.113203435E0,4.402967062E2,2.291184698E-1
8.163204477E0,4.405643015E2,4.354926392E-1
8.213205519E0,4.411556955E2,8.906979557E-1
8.263206560E0,4.410185500E2,7.852435896E-1
8.313207602E0,4.414421758E2,1.110767832E0
8.363208644E0,4.416101966E2,1.239706054E0
8.505606994E0,4.424109730E2,1.852871830E0
8.555608036E0,4.423109042E2,1.776369107E0
8.605609077E0,4.417336019E2,1.334344175E0
8.655610119E0,4.416119830E2,1.241076432E0
8.705611161E0,4.420480283E2,1.575235229E0
8.755612202E0,4.418118361E2,1.394313645E0
8.805613244E0,4.415280261E2,1.176661123E0
8.855614286E0,4.406879556E2,5.307721668E-1
8.905615328E0,4.405118083E2,3.950287439E-1
8.955616369E0,4.403400849E2,2.625899217E-1
9.005617411E0,4.401068843E2,8.257235882E-2
