"Time (s)","Frequency (Hz)","Speed (m/s)"
8.230828430E-1,4.399990516E2,-7.328517488E-4
8.730838847E-1,4.401155166E2,8.923940808E-2
9.230849264E-1,4.400461068E2,3.562424265E-2
9.730859681E-1,4.393390414E2,-5.115091357E-1
1.023087010E0,4.396899142E2,-2.397807359E-1
1.073088051E0,4.399702890E2,-2.296008696E-2
1.123089093E0,4.396908689E2,-2.390419923E-1
1.173090135E0,4.397873203E2,-1.644228991E-1
1.223091177E0,4.398720992E2,-9.886115098E-2
1.273092218E0,4.399171237E2,-6.405287533E-2
1.323093260E0,4.399460872E2,-4.166501271E-2
1.373094302E0,4.400020598E2,1.591685093E-3
1.518931662E0,4.398840251E2,-8.964063132E-2
1.568932704E0,4.399868139E2,-1.018955465E-2
1.618933745E0,4.398887589E2,-8.598080164E-2
1.668934787E0,4.398943131E2,-8.168680343E-2
1.718935829E0,4.399404167E2,-4.604788602E-2
1.768936870E0,4.399266764E2,-5.666859725E-2
1.818937912E0,4.397625054E2,-1.836176587E-1
1.868938954E0,4.400212341E2,1.640735297E-2
1.918939996E0,4.398145642E2,-1.433516769E-1
1.968941037E0,4.396430222E2,-2.760704325E-1
2.018942079E0,4.398419969E2,-1.221371438E-1
2.068943121E0,4.398438242E2,-1.207241779E-1
2.118944162E0,4.399456360E2,-4.201371603E-2
2.168945204E0,4.400507105E2,3.918086897E-2
2.223648347E0,4.398170134E2,-1.414575537E-1
2.273649389E0,4.398761183E2,-9.575371688E-2
2.323650430E0,4.396827473E2,-2.453267069E-1
2.373651472E0,4.398840536E2,-8.961853707E-2
2.423652514E0,4.398013308E2,-1.535864364E-1
2.473653555E0,4.399163230E2,-6.467178115E-2
2.523654597E0,4.398489559E2,-1.167559563E-1
2.573655639E0,4.397212402E2,-2.155418549E-1
2.623656681E0,4.398124660E2,-1.449743954E-1
2.673657722E0,4.396797812E2,-2.476220046E-1
2.723658764E0,4.398182165E2,-1.405270979E-1
2.773659806E0,4.399453060E2,-4.226876711E-2
2.823660847E0,4.398186697E2,-1.401766098E-1
2.873661889E0,4.399632794E2,-2.837736434E-2
2.922595604E0,4.398794868E2,-9.314933760E-2
2.972596646E0,4.399446405E2,-4.278317055E-2
3.022597687E0,4.400258019E2,1.993666938E-2
3.072598729E0,4.397489335E2,-1.941166708E-1
3.122599771E0,4.399679495E2,-2.476812927E-2
3.172600812E0,4.397880963E2,-1.638226548E-1
3.222601854E0,4.399004811E2,-7.691836216E-2
3.272602896E0,4.397889479E2,-1.631639443E-1
3.322603938E0,4.398928672E2,-8.280458883E-2
3.372604979E0,4.399912140E2,-6.789285777E-3
3.422606021E0,4.399080257E2,-7.108591204E-2
3.472607063E0,4.399381914E2,-4.776790291E-2
3.522608104E0,4.399884040E2,-8.960776242E-3
3.572609146E0,4.399252890E2,-5.774100264E-2
3.621570934E0,4.398267161E2,-1.339539645E-1
3.671571976E0,4.398434818E2,-1.209888972E-1
3.721573017E0,4.400603144E2,4.660022669E-2
3.771574059E0,4.397497372E2,-1.934949132E-1
3.821575101E0,4.399375479E2,-4.826525498E-2
3.871576142E0,4.399264058E2,-5.687772761E-2
3.921577184E0,4.398542374E2,-1.126720566E-1
3.971578226E0,4.398888044E2,-8.594557126E-2
4.021579268E0,4.398252821E2,-1.350629392E-1
4.071580309E0,4.399501864E2,-3.849665824E-2
4.121581351E0,4.399685823E2,-2.427903293E-2
4.171582393E0,4.398955147E2,-8.075784692E-2
4.221583434E0,4.398762150E2,-9.567893191E-2
4.271584476E0,4.397889251E2,-1.631816292E-1
4.324214910E0,4.400633760E2,4.896531752E-2
4.374215952E0,4.398873028E2,-8.710651533E-2
4.424216993E0,4.397785112E2,-1.712366692E-1
4.474218035E0,4.399287297E2,-5.508144691E-2
4.524219077E0,4.397940891E2,-1.591874924E-1
4.574220118E0,4.399270987E2,-5.634214142E-2
4.624221160E0,4.399069846E2,-7.189075299E-2
4.674222202E0,4.397658409E2,-1.810374949E-1
4.724223244E0,4.399263790E2,-5.689844959E-2
4.774224285E0,4.398821985E2,-9.105280958E-2
4.824225327E0,4.400191683E2,1.481118601E-2
4.874226369E0,4.398924638E2,-8.311648413E-2
4.924227410E0,4.397988126E2,-1.555341220E-1
4.974228452E0,4.398643782E2,-1.048309739E-1
5.021587740E0,4.398043709E2,-1.512352094E-1
5.071588782E0,4.400056807E2,4.389544291E-3
5.121589823E0,4.398606259E2,-1.077322824E-1
5.171590865E0,4.397475278E2,-1.952041550E-1
5.221591907E0,4.398884454E2,-8.622312552E-2
5.271592948E0,4.397975353E2,-1.565220207E-1
5.321593990E0,4.398659670E2,-1.036025477E-1
5.371595032E0,4.397410091E2,-2.002471707E-1
5.421596074E0,4.398382734E2,-1.250165065E-1
5.471597115E0,4.399013626E2,-7.623690265E-2
5.521598157E0,4.398235323E2,-1.364160776E-1
5.571599199E0,4.398376899E2,-1.254677406E-1
5.621600240E0,4.397052592E2,-2.279069498E-1
5.671601282E0,4.399195776E2,-6.215593677E-2
5.622458165E0,4.399250327E2,-5.793917842E-2
5.672459207E0,4.399293825E2,-5.457683329E-2
5.722460248E0,4.398617364E2,-1.068736335E-1
5.772461290E0,4.396459782E2,-2.737825952E-1
5.822462332E0,4.398187723E2,-1.400973179E-1
5.872463373E0,4.396656810E2,-2.585338186E-1
5.922464415E0,4.398281926E2,-1.328121013E-1
5.972465457E0,4.398717851E2,-9.910405105E-2
6.022466499E0,4.396481741E2,-2.720830490E-1
6.072467540E0,4.398153562E2,-1.427392055E-1
6.122468582E0,4.397872299E2,-1.644927893E-1
6.172469624E0,4.396568061E2,-2.654022711E-1
6.311842504E0,4.397427109E2,-1.989306016E-1
6.361843546E0,4.396934333E2,-2.370576438E-1
6.411844587E0,4.395724076E2,-3.307336833E-1
6.461845629E0,4.394387425E2,-4.342529229E-1
6.511846671E0,4.395155818E2,-3.747357376E-1
6.561847712E0,4.393395846E2,-5.110880676E-1
6.611848754E0,4.392870417E2,-5.518164976E-1
6.661849796E0,4.394077921E2,-4.582319111E-1
6.711850838E0,4.392195915E2,-6.041144398E-1
6.761851879E0,4.394186083E2,-4.498516408E-1
6.811852921E0,4.392752426E2,-5.609638079E-1
6.861853963E0,NaN,NaN
6.911855004E0,NaN,NaN
6.961856046E0,4.412691292E2,9.778702043E-1
6.923710325E0,4.382525763E2,-1.355665893E0
6.973711367E0,4.399659081E2,-2.634579943E-2
7.023712408E0,4.395531292E2,-3.456603471E-1
7.073713450E0,4.398522831E2,-1.141832234E-1
7.123714492E0,4.397192451E2,-2.170855170E-1
7.173715533E0,4.396984819E2,-2.331510124E-1
7.223716575E0,4.395618132E2,-3.389364481E-1
7.273717617E0,4.387439988E2,-9.733248116E-1
7.323718659E0,4.404220017E2,3.257797657E-1
7.373719700E0,4.404042764E2,3.121086344E-1
7.423720742E0,4.404514385E2,3.484812906E-1
7.473721784E0,4.403471431E2,2.680354349E-1
7.617296488E0,4.407560048E2,5.831835351E-1
7.667297530E0,4.408534420E2,6.582011971E-1
7.717298571E0,4.404903563E2,3.784898416E-1
7.767299613E0,4.406185475E2,4.772975114E-1
7.817300655E0,4.405184324E2,4.001354024E-1
7.867301696E0,4.405553062E2,4.285593881E-1
7.917302738E0,4.404247562E2,3.279041754E-1
7.967303780E0,4.404728894E2,3.650222568E-1
8.017304822E0,4.402499417E2,1.930270875E-1
8.067305863E0,4.402101781E2,1.623327930E-1
8.117306905E0,4.401051935E2,8.126645269E-2
8.167307947E0,4.400857500E2,6.624845928E-2
8.217308988E0,4.399851596E2,-1.146796924E-2
