"Time (s)","Frequency (Hz)","Speed (m/s)"
8.143957580E-1,4.400050623E2,3.911733867E-3
8.643967997E-1,4.401455187E2,1.124091178E-1
9.143978414E-1,4.400982765E2,7.592395142E-2
9.643988831E-1,4.402179464E2,1.683297701E-1
1.014399925E0,4.394633936E2,-4.151567020E-1
1.064400966E0,4.402566460E2,1.982017808E-1
1.114402008E0,4.400429668E2,3.319836252E-2
1.164403050E0,4.399841641E2,-1.223729562E-2
1.214404092E0,4.400179293E2,1.385389486E-2
1.264405133E0,4.399129223E2,-6.730064416E-2
1.314406175E0,4.402046996E2,1.581033798E-1
1.364407217E0,4.399953714E2,-3.576661972E-3
1.514429161E0,4.400406595E2,3.141580630E-2
1.564430203E0,4.400603534E2,4.663035042E-2
1.614431244E0,4.400098076E2,7.578433822E-3
1.664432286E0,4.400665303E2,5.140200520E-2
1.714433328E0,4.400999811E2,7.724055955E-2
1.764434369E0,4.402047527E2,1.581444033E-1
1.814435411E0,4.401380154E2,1.066148239E-1
1.864436453E0,4.401463359E2,1.130401538E-1
1.914437495E0,4.402121404E2,1.638477096E-1
1.964438536E0,4.400567006E2,4.380844985E-2
2.014439578E0,4.401567734E2,1.210999181E-1
2.064440620E0,4.401363851E2,1.053558393E-1
2.114441661E0,4.402469033E2,1.906818956E-1
2.164442703E0,4.401642433E2,1.268678895E-1
2.208789387E0,4.400958522E2,7.405149216E-2
2.258790429E0,4.402460125E2,1.899943617E-1
2.308791470E0,4.401137849E2,8.790195179E-2
2.358792512E0,4.401071280E2,8.276057599E-2
2.408793554E0,4.398837908E2,-8.982173624E-2
2.458794595E0,4.401880798E2,1.452722756E-1
2.508795637E0,4.401734173E2,1.339515141E-1
2.558796679E0,4.401830925E2,1.414217552E-1
2.608797721E0,4.404328568E2,3.341514986E-1
2.658798762E0,4.402746539E2,2.121001744E-1
2.708799804E0,4.401662883E2,1.284469867E-1
2.758800846E0,4.401206952E2,9.323891752E-2
2.808801887E0,4.401644224E2,1.270061872E-1
2.858802929E0,4.400582355E2,4.499419142E-2
2.825892990E0,4.402396170E2,1.850577927E-1
2.875894032E0,4.403903187E2,3.013426223E-1
2.925895073E0,4.401075447E2,8.308241540E-2
