"Time (s)","Frequency (Hz)","Speed (m/s)"
8.112575810E-1,4.400390417E2,3.016588996E-2
8.612586227E-1,4.401776779E2,1.372411292E-1
9.112596644E-1,4.401543287E2,1.192121655E-1
9.612607061E-1,4.401657737E2,1.280496477E-1
1.011261748E0,4.398687059E2,-1.014847834E-1
1.061262789E0,4.402907871E2,2.245507257E-1
1.111263831E0,4.403303343E2,2.550668341E-1
1.161264873E0,4.404155652E2,3.208155547E-1
1.211265915E0,4.403091783E2,2.387427816E-1
1.261266956E0,4.404179827E2,3.226800675E-1
1.311267998E0,4.403275894E2,2.529489275E-1
1.361269040E0,4.404800019E2,3.705063719E-1
1.419060975E0,4.405642523E2,4.354546958E-1
1.469062017E0,4.403547876E2,2.739332059E-1
1.519063058E0,4.404935745E2,3.809711255E-1
1.569064100E0,4.403722906E2,2.874358676E-1
1.619065142E0,4.402153790E2,1.663477761E-1
1.669066183E0,4.402899935E2,2.239382747E-1
1.719067225E0,4.402408377E2,1.860000612E-1
1.769068267E0,4.403960445E2,3.057591494E-1
1.819069309E0,4.403463797E2,2.674464667E-1
1.869070350E0,4.405195334E2,4.009841289E-1
1.919071392E0,4.405267747E2,4.065664673E-1
1.969072434E0,4.403300801E2,2.548707157E-1
2.117360315E0,4.403917447E2,3.024425321E-1
2.167361357E0,4.404115251E2,3.176995536E-1
2.217362398E0,4.403597751E2,2.777808755E-1
2.267363440E0,4.403780804E2,2.919022308E-1
2.317364482E0,4.402069067E2,1.598073077E-1
2.367365523E0,4.403096733E2,2.391246812E-1
2.417366565E0,4.402029005E2,1.567145104E-1
2.467367607E0,4.403072913E2,2.372866787E-1
2.517368649E0,4.404982755E2,3.845955317E-1
2.567369690E0,4.403058587E2,2.361811475E-1
2.617370732E0,4.405038089E2,3.888615995E-1
2.667371774E0,4.404857329E2,3.749251416E-1
2.717372815E0,4.406063224E2,4.678771420E-1
2.767373857E0,4.404051552E2,3.127864664E-1
2.820139291E0,4.403082944E2,2.380606508E-1
2.870140333E0,4.404013576E2,3.098573109E-1
2.920141374E0,4.401933375E2,1.493315056E-1
2.970142416E0,4.403803074E2,2.936201293E-1
3.020143458E0,4.402269019E2,1.752429509E-1
3.070144499E0,4.402579888E2,1.992381286E-1
3.120145541E0,4.402411307E2,1.862262379E-1
3.170146583E0,4.402878018E2,2.222469294E-1
3.220147625E0,4.404469691E2,3.450347125E-1
3.270148666E0,4.403330974E2,2.571987245E-1
3.320149708E0,4.402921682E2,2.256165445E-1
3.370150750E0,4.404564167E2,3.523201947E-1
3.420151791E0,4.403217886E2,2.484730718E-1
3.470152833E0,4.403453705E2,2.666678919E-1
3.514046496E0,4.402453657E2,1.894951287E-1
3.564047538E0,4.401693237E2,1.307907069E-1
3.614048579E0,4.403419312E2,2.640144165E-1
3.664049621E0,4.402713077E2,2.095176370E-1
3.714050663E0,4.402087571E2,1.612358412E-1
3.764051704E0,4.401638610E2,1.265727205E-1
3.814052746E0,4.402034970E2,1.571749542E-1
3.864053788E0,4.403281554E2,2.533856783E-1
3.914054830E0,4.401587388E2,1.226175443E-1
3.964055871E0,4.402606157E2,2.012656850E-1
4.014056913E0,4.403068262E2,2.369277628E-1
4.064057955E0,4.402531873E2,1.955321851E-1
4.114058996E0,4.403280352E2,2.532929181E-1
4.164060038E0,4.403359611E2,2.594082015E-1
4.213687139E0,4.404456683E2,3.440315512E-1
4.263688181E0,4.402333511E2,1.802211525E-1
4.313689222E0,4.401103725E2,8.526647135E-2
4.363690264E0,4.402450103E2,1.892207962E-1
4.413691306E0,4.402125905E2,1.641951366E-1
4.463692347E0,4.402909179E2,2.246516351E-1
4.513693389E0,4.402055764E2,1.587802995E-1
4.563694431E0,4.401739529E2,1.343649939E-1
4.613695473E0,4.403307101E2,2.553568130E-1
4.663696514E0,4.401396768E2,1.078978214E-1
4.713697556E0,4.402606323E2,2.012784709E-1
4.763698598E0,4.401943562E2,1.501180574E-1
4.813699639E0,4.401511888E2,1.167875871E-1
4.863700681E0,4.403177628E2,2.453668103E-1
4.912705125E0,4.400685988E2,5.299992625E-2
4.962706167E0,4.403335302E2,2.575326937E-1
5.012707208E0,4.402128045E2,1.643603572E-1
5.062708250E0,4.401744462E2,1.347459268E-1
5.112709292E0,4.403914268E2,3.021973628E-1
5.162710333E0,4.400638898E2,4.936223391E-2
5.212711375E0,4.402106297E2,1.626814136E-1
5.262712417E0,4.402692616E2,2.079385506E-1
5.312713459E0,4.400690487E2,5.334743862E-2
5.362714500E0,4.402092573E2,1.616219647E-1
5.412715542E0,4.402686737E2,2.074847691E-1
5.462716584E0,4.404479896E2,3.458216476E-1
5.512717625E0,4.402755364E2,2.127812326E-1
5.562718667E0,4.407783083E2,6.003580732E-1
5.613352174E0,4.397293981E2,-2.092301690E-1
5.663353216E0,4.401923666E2,1.485819210E-1
5.713354257E0,4.402544951E2,1.965416186E-1
5.763355299E0,4.402187289E2,1.689337855E-1
5.813356341E0,4.402369104E2,1.829686415E-1
5.863357382E0,4.402513585E2,1.941206388E-1
5.913358424E0,4.402680388E2,2.069947849E-1
5.963359466E0,4.403734235E2,2.883098116E-1
6.013360508E0,4.402561043E2,1.977836533E-1
6.063361549E0,4.400622037E2,4.805967731E-2
6.113362591E0,4.402154596E2,1.664100153E-1
6.163363633E0,4.401216288E2,9.395991555E-2
6.213364674E0,4.401597651E2,1.234100765E-1
6.263365716E0,4.403003228E2,2.319093088E-1
6.216049213E0,4.400425972E2,3.291280848E-2
6.266050255E0,4.401404040E2,1.084593582E-1
6.316051296E0,4.400763964E2,5.902335941E-2
6.366052338E0,4.400543660E2,4.200489535E-2
6.416053380E0,4.401166108E2,9.008446756E-2
6.466054421E0,4.401439887E2,1.112275896E-1
6.516055463E0,4.401445388E2,1.116524113E-1
6.566056505E0,4.400854368E2,6.600653775E-2
6.616057547E0,4.401132373E2,8.747901226E-2
6.666058588E0,4.402347058E2,1.812669113E-1
6.716059630E0,4.401201614E2,9.282661611E-2
6.766060672E0,4.403313461E2,2.558475026E-1
6.904945115E0,4.400800997E2,6.188398721E-2
6.954946157E0,4.401726869E2,1.333875277E-1
7.004947198E0,4.401636022E2,1.263728785E-1
7.054948240E0,4.400887172E2,6.854035897E-2
7.104949282E0,4.401517741E2,1.172395258E-1
7.154950323E0,4.399858977E2,-1.089756692E-2
7.204951365E0,4.400263222E2,2.033863605E-2
7.254952407E0,4.400718695E2,5.552645756E-2
7.304953449E0,4.400223579E2,1.727571347E-2
7.354954490E0,4.401411418E2,1.090291212E-1
7.404955532E0,4.399406798E2,-4.584455075E-2
7.454956574E0,4.400086865E2,6.712151449E-3
