"Time (s)","Frequency (Hz)","Speed (m/s)"
9.144439970E-1,4.400315282E2,2.436095237E-2
9.644450387E-1,4.399955124E2,-3.467693610E-3
1.014446080E0,4.401222016E2,9.440230666E-2
1.064447122E0,4.400478487E2,3.696997550E-2
1.114448164E0,4.396306924E2,-2.856137980E-1
1.164449205E0,4.399806717E2,-1.493612465E-2
1.214450247E0,4.399079960E2,-7.110886117E-2
1.264451289E0,4.397999794E2,-1.546316598E-1
1.314452331E0,4.397790427E2,-1.708254944E-1
1.364453372E0,4.398093197E2,-1.474077727E-1
1.414454414E0,4.398003960E2,-1.543094488E-1
1.464455456E0,4.398911439E2,-8.413686479E-2
1.514456497E0,4.398964069E2,-8.006802617E-2
1.564457539E0,4.397903120E2,-1.621089297E-1
1.614176255E0,4.399045969E2,-7.373659985E-2
1.664177297E0,4.398763578E2,-9.556853180E-2
1.714178338E0,4.398212431E2,-1.381864656E-1
1.764179380E0,4.398579890E2,-1.097712100E-1
1.814180422E0,4.398667266E2,-1.030152227E-1
1.864181463E0,4.399114759E2,-6.841876583E-2
1.914182505E0,4.399619987E2,-2.936716978E-2
1.964183547E0,4.397619529E2,-1.840450856E-1
2.014184589E0,4.398927690E2,-8.288051582E-2
2.064185630E0,4.398193010E2,-1.396884091E-1
2.114186672E0,4.397973846E2,-1.566385536E-1
2.164187714E0,4.399265891E2,-5.673610762E-2
2.214188755E0,4.399783263E2,-1.674869846E-2
2.264189797E0,4.398024944E2,-1.526865037E-1
2.311806741E0,4.398926451E2,-8.297629508E-2
2.361807783E0,4.398396569E2,-1.239466433E-1
2.411808824E0,4.397959507E2,-1.577476487E-1
2.461809866E0,4.398439822E2,-1.206019633E-1
2.511810908E0,4.399253827E2,-5.766856447E-2
2.561811949E0,4.398352869E2,-1.273259560E-1
2.611812991E0,4.399141087E2,-6.638348974E-2
2.661814033E0,4.398160101E2,-1.422334820E-1
2.711815075E0,4.398362778E2,-1.265597045E-1
2.761816116E0,4.398800620E2,-9.270462695E-2
2.811817158E0,4.399036739E2,-7.445007624E-2
2.861818200E0,4.399464038E2,-4.142029403E-2
2.911819241E0,4.399178081E2,-6.352378675E-2
2.961820283E0,4.398927813E2,-8.287101303E-2
3.009303789E0,4.399074344E2,-7.154300862E-2
3.059304831E0,4.398981475E2,-7.872245556E-2
3.109305872E0,4.397900715E2,-1.622949245E-1
3.159306914E0,4.398251213E2,-1.351872761E-1
3.209307956E0,4.399368820E2,-4.877997719E-2
3.259308997E0,4.398965334E2,-7.997026180E-2
3.309310039E0,4.398915667E2,-8.381003910E-2
3.359311081E0,4.398966690E2,-7.986544918E-2
3.409312123E0,4.398230854E2,-1.367617157E-1
3.459313164E0,4.400384807E2,2.973245480E-2
3.509314206E0,4.398400283E2,-1.236594775E-1
3.559315248E0,4.398781868E2,-9.415445803E-2
3.609316289E0,4.398985581E2,-7.840501447E-2
3.659317331E0,4.400220655E2,1.704972930E-2
3.711108391E0,4.400002559E2,1.977558543E-4
3.761109433E0,4.398291228E2,-1.320927871E-1
3.811110474E0,4.399810416E2,-1.465033502E-2
