Time (s),Frequency (Hz),Speed (m/s)
0.801695132,439.78742488125,-0.164341989529628
0.851696173688369,439.760982194569,-0.184795962208448
0.901697215376737,439.923985205139,-0.0587488546248594
0.951698257065106,439.822209521395,-0.137439086560645
1.00169929875347,439.375439322765,-0.48330109345057
1.05170034044184,439.915438363095,-0.065355643472671
1.10170138213021,439.772971733492,-0.175521497622761
1.15170242381858,439.85870305701,-0.109219074858875
1.20170346550695,439.836971892504,-0.126022958711891
1.25170450719532,439.792831346412,-0.160160278202808
1.30170554888369,439.813219532131,-0.144391655946357
1.35170659057205,439.823275904962,-0.136614398565706
1.502553014,439.786229182168,-0.16526683474833
1.55255405568837,439.811942662917,-0.145379168699056
1.60255509737674,439.717963158162,-0.218077345615382
1.65255613906511,439.762966952539,-0.183260624911483
1.70255718075347,439.736941322963,-0.203394215467765
1.75255822244184,439.791818970431,-0.160943307720571
1.80255926413021,439.759398458174,-0.186021093596929
1.85256030581858,439.847584085429,-0.117816745684896
1.90256134750695,439.71491524291,-0.220435591449539
1.95256238919532,439.754070046773,-0.190143059024428
2.00256343088369,439.873083230744,-0.0981003457409102
2.05256447257205,439.762758163848,-0.18342213567264
2.10256551426042,439.804848625306,-0.15086570237508
2.15256655594879,439.802169369877,-0.152937886455513
2.199630115,439.794705430255,-0.158710764025947
2.24963115668837,439.757182481431,-0.187735322132991
2.29963219837674,439.708551611251,-0.225359392742086
2.34963324006511,439.813092421793,-0.144489961043597
2.39963428175347,439.694360354468,-0.236340260077994
2.44963532344184,439.830132392317,-0.131312027891499
2.49963636513021,439.724913506929,-0.212699814750796
2.54963740681858,439.805097424314,-0.150673278052942
2.59963844850695,439.800141858909,-0.154506016491713
2.64963949019532,439.764497466589,-0.18207668381804
2.69964053188369,439.678314089132,-0.248757344154407
2.74964157357205,439.84931866272,-0.116475466714072
2.79964261526042,439.779950737732,-0.170123146918209
2.84964365694879,439.791855451751,-0.160915090917042
2.906488571,439.711576016294,-0.223019269468847
2.95648961268837,439.719777613489,-0.216673473117037
3.00649065437674,439.815956807591,-0.142274704795127
3.05649169606511,439.759253478624,-0.18613324590731
3.10649273775347,439.797902748027,-0.156237820238325
3.15649377944184,439.85426356611,-0.11265182954185
3.20649482113021,439.674348120805,-0.251826469748719
3.25649586281858,439.859595028066,-0.108529383005553
3.30649690450695,439.687895491915,-0.241342856687798
3.35649794619532,439.787749034454,-0.164091265488655
3.40649898788369,439.81372345271,-0.144001932412388
3.45650002957205,439.824471115172,-0.13569008720737
3.50650107126042,439.825930734353,-0.134561302970599
3.55650211294879,439.763836733566,-0.182587797996527
3.603176453,439.746455777699,-0.196033497143366
3.65317749468837,439.819735913272,-0.139352067410572
3.70317853637674,439.718375322625,-0.217758446499268
3.75317957806511,439.648065740547,-0.272166893336934
3.80318061975347,439.680381882446,-0.24715717245146
3.85318166144184,439.768485652641,-0.178991630073844
3.90318270313021,439.741913591704,-0.199547452968352
3.95318374481858,439.659460702054,-0.263347821781728
