"Time (s)","Frequency (Hz)","Speed (m/s)"
8.049333090E-1,4.402186495E2,1.688725465E-1
8.549343507E-1,4.400755294E2,5.835363154E-2
9.049353924E-1,4.402836356E2,2.190317901E-1
9.549364341E-1,4.400913327E2,7.056062652E-2
1.004937476E0,4.396449418E2,-2.745847423E-1
1.054938517E0,4.399776958E2,-1.723590743E-2
1.104939559E0,4.399103584E2,-6.928259224E-2
1.154940601E0,4.403764096E2,2.906133287E-1
1.204941643E0,4.402252197E2,1.739443986E-1
1.254942684E0,4.401496526E2,1.156013459E-1
1.304943726E0,4.400807011E2,6.234853200E-2
1.354944768E0,4.401877450E2,1.450138325E-1
1.507915619E0,4.403082459E2,2.380232782E-1
1.557916661E0,4.403550603E2,2.741435911E-1
1.607917702E0,4.403034696E2,2.343376510E-1
1.657918744E0,4.401393282E2,1.076286157E-1
1.707919786E0,4.402307631E2,1.782234764E-1
1.757920827E0,4.401929276E2,1.490151026E-1
1.807921869E0,4.403101165E2,2.394667131E-1
1.857922911E0,4.402525690E2,1.950549568E-1
1.907923953E0,4.403115284E2,2.405561914E-1
1.957924994E0,4.403641489E2,2.811550645E-1
2.007926036E0,4.402349171E2,1.814300001E-1
2.057927078E0,4.403010102E2,2.324397900E-1
2.107928119E0,4.404311096E2,3.328040857E-1
2.157929161E0,4.401537909E2,1.187968955E-1
2.208643657E0,4.405312186E2,4.099921458E-1
2.258644699E0,4.402971427E2,2.294553259E-1
2.308645740E0,4.404333124E2,3.345028893E-1
2.358646782E0,4.404159029E2,3.210760397E-1
2.408647824E0,4.404781082E2,3.690462228E-1
2.458648865E0,4.403392741E2,2.619643775E-1
2.508649907E0,4.402273776E2,1.756101476E-1
2.558650949E0,4.403740944E2,2.888273894E-1
2.608651991E0,4.404051669E2,3.127954862E-1
2.658653032E0,4.403987066E2,3.078125117E-1
2.708654074E0,4.402574120E2,1.987929451E-1
2.758655116E0,4.403590836E2,2.772474033E-1
2.808656157E0,4.404189524E2,3.234279550E-1
2.858657199E0,4.401810675E2,1.398582123E-1
2.896406278E0,4.404266685E2,3.293789749E-1
2.946407320E0,4.404982457E2,3.845725488E-1
2.996408361E0,4.401793360E2,1.385213344E-1
3.046409403E0,4.404067347E2,3.140047373E-1
3.096410445E0,4.405014285E2,3.870264196E-1
3.146411486E0,4.403876804E2,2.993074770E-1
3.196412528E0,4.401962883E2,1.516097236E-1
3.246413570E0,4.402318985E2,1.790998918E-1
3.296414612E0,4.401526147E2,1.178886808E-1
3.346415653E0,4.403711710E2,2.865721860E-1
3.396416695E0,4.402725214E2,2.104543389E-1
3.446417737E0,4.404764788E2,3.677898956E-1
3.496418778E0,4.404725280E2,3.647435805E-1
3.546419820E0,4.405513991E2,4.255478283E-1
3.497069098E0,4.404981695E2,3.845138459E-1
3.547070140E0,4.402216104E2,1.711581890E-1
3.597071181E0,4.403050654E2,2.355690573E-1
3.647072223E0,4.401886455E2,1.457090896E-1
3.697073265E0,4.402867700E2,2.214506492E-1
3.747074306E0,4.402703742E2,2.087972400E-1
3.797075348E0,4.402533809E2,1.956816233E-1
3.847076390E0,4.402364900E2,1.826440680E-1
3.897077432E0,4.401798858E2,1.389458904E-1
3.947078473E0,4.402398549E2,1.852414153E-1
3.997079515E0,4.401871723E2,1.445716069E-1
4.047080557E0,4.401036872E2,8.010302295E-2
4.106476034E0,4.402105868E2,1.626483271E-1
4.156477076E0,4.403078751E2,2.377371379E-1
4.206478117E0,4.402895740E2,2.236145388E-1
4.256479159E0,4.401788903E2,1.381772533E-1
4.306480201E0,4.402146663E2,1.657976004E-1
4.356481242E0,4.402802641E2,2.164298489E-1
4.406482284E0,4.401963874E2,1.516861674E-1
4.456483326E0,4.402790144E2,2.154654346E-1
4.506484368E0,4.401629260E2,1.258508007E-1
4.556485409E0,4.403708410E2,2.863176181E-1
4.606486451E0,4.403524025E2,2.720930699E-1
4.656487493E0,4.404269243E2,3.295762451E-1
4.708204896E0,4.403795934E2,2.930693756E-1
4.758205938E0,4.404924129E2,3.800754965E-1
4.808206979E0,4.404565134E2,3.523947645E-1
4.858208021E0,4.402470621E2,1.908045135E-1
4.908209063E0,4.398206286E2,-1.386616727E-1
4.958210104E0,4.388851165E2,-8.636893475E-1
5.008211146E0,4.386088986E2,-1.078351304E0
5.058212188E0,4.378770331E2,-1.648427949E0
5.108213230E0,4.378424533E2,-1.675410561E0
5.158214271E0,4.378790821E2,-1.646829282E0
5.208215313E0,4.381047950E2,-1.470811793E0
5.258216355E0,NaN,NaN
5.406737622E0,4.374006242E2,-2.020545317E0
5.456738664E0,4.388004572E2,-9.294533731E-1
5.506739705E0,4.384743341E2,-1.183025726E0
5.556740747E0,4.386086964E2,-1.078508518E0
5.606741789E0,4.387487283E2,-9.696492683E-1
5.656742830E0,4.400083095E2,6.420836785E-3
5.706743872E0,4.391470716E2,-6.603611011E-1
5.756744914E0,4.394422097E2,-4.315669034E-1
5.806745956E0,4.399426651E2,-4.430999983E-2
5.856746997E0,4.394952697E2,-3.904667780E-1
5.906748039E0,4.403070153E2,2.370736563E-1
5.956749081E0,4.409510652E2,7.333289226E-1
6.006750122E0,4.411164769E2,8.605485909E-1
6.056751164E0,4.408283431E2,6.388805554E-1
6.111526807E0,4.411658657E2,8.985154081E-1
6.161527849E0,4.410519952E2,8.109664273E-1
6.211528890E0,4.420518201E2,1.578138139E0
6.261529932E0,4.426387595E2,2.026885809E0
6.311530974E0,NaN,NaN
6.361532015E0,4.427510069E2,2.112569638E0
6.411533057E0,4.427935820E2,2.145057957E0
6.461534099E0,4.416914680E2,1.302038113E0
6.511535141E0,4.413814078E2,1.064110636E0
6.561536182E0,4.411740915E2,9.048380671E-1
6.611537224E0,4.413918859E2,1.072156570E0
6.661538266E0,4.409721028E2,7.495144318E-1
6.711539307E0,4.405120889E2,3.952450365E-1
6.761540349E0,4.403259224E2,2.516626975E-1
6.807548907E0,4.403736169E2,2.884589954E-1
6.857549949E0,4.404526329E2,3.494023211E-1
6.907550990E0,4.405327029E2,4.111363166E-1
6.957552032E0,4.404990350E2,3.851811229E-1
7.007553074E0,4.402232487E2,1.724228982E-1
7.057554115E0,4.395147978E2,-3.753428970E-1
7.107555157E0,4.388608094E2,-8.825686945E-1
7.157556199E0,4.382844817E2,-1.330816530E0
7.207557241E0,4.380744005E2,-1.494503739E0
7.257558282E0,4.376919452E2,-1.792901715E0
7.307559324E0,4.375537358E2,-1.900863241E0
7.357560366E0,4.379654149E2,-1.579483011E0
7.407561407E0,NaN,NaN
7.457562449E0,NaN,NaN
7.510155436E0,4.395962275E2,-3.122925793E-1
7.560156478E0,4.390779616E2,-7.139803664E-1
7.610157519E0,4.392398053E2,-5.884398548E-1
7.660158561E0,4.390116650E2,-7.654327181E-1
7.710159603E0,4.393445271E2,-5.072574649E-1
7.760160644E0,4.404141693E2,3.197389699E-1
7.810161686E0,4.399612071E2,-2.997897804E-2
7.860162728E0,4.399777204E2,-1.721689467E-2
7.910163770E0,4.398956854E2,-8.062586260E-2
7.960164811E0,4.402138283E2,1.651506956E-1
8.010165853E0,4.403517186E2,2.715654838E-1
8.060166895E0,4.405401914E2,4.169088180E-1
8.110167936E0,4.411871131E2,9.148464387E-1
8.160168978E0,4.414110581E2,1.086877543E0
8.206990557E0,4.420813891E2,1.600773758E0
8.256991599E0,4.424227137E2,1.861845335E0
8.306992640E0,4.428749567E2,2.207136075E0
8.356993682E0,4.427101524E2,2.081388463E0
8.406994724E0,4.426336006E2,2.022946739E0
8.456995765E0,4.421982405E2,1.690196163E0
8.506996807E0,4.413021563E2,1.003242682E0
8.556997849E0,4.414000676E2,1.078438874E0
8.606998891E0,4.413148110E2,1.012963338E0
8.656999932E0,4.414320945E2,1.103028376E0
8.707000974E0,4.410223415E2,7.881598843E-1
8.757002016E0,4.404659453E2,3.596677490E-1
8.807003057E0,4.402563900E2,1.980041316E-1
8.857004099E0,4.403638251E2,2.809053091E-1
8.907998544E0,4.403304736E2,2.551742942E-1
8.957999586E0,4.403304120E2,2.551267956E-1
9.008000627E0,4.401729336E2,1.335779952E-1
9.058001669E0,4.396498284E2,-2.708026715E-1
9.108002711E0,4.391842787E2,-6.315008798E-1
9.158003752E0,4.389706890E2,-7.972417249E-1
9.208004794E0,4.381933114E2,-1.401833610E0
9.258005836E0,4.381488723E2,-1.436460207E0
9.308006878E0,4.376624865E2,-1.815907508E0
