"Time (s)","Frequency (Hz)","Speed (m/s)"
7.944463820E-1,4.399541663E2,-3.542066513E-2
8.444474237E-1,4.398945621E2,-8.149427898E-2
8.944484654E-1,4.399269943E2,-5.642282059E-2
9.444495071E-1,4.398346439E2,-1.278231784E-1
9.944505488E-1,4.399801228E2,-1.536037443E-2
1.044451590E0,4.399428906E2,-4.413574382E-2
1.094452632E0,4.399000066E2,-7.728518509E-2
1.144453674E0,4.399206301E2,-6.134234511E-2
1.194454716E0,4.398795295E2,-9.311633195E-2
1.244455757E0,4.399751568E2,-1.919807413E-2
1.294456799E0,4.398720420E2,-9.890541651E-2
1.344457841E0,4.398822671E2,-9.099974408E-2
1.403987015E0,4.398671805E2,-1.026642148E-1
1.453988057E0,4.398752698E2,-9.640973380E-2
1.503989098E0,4.398993977E2,-7.775588490E-2
1.553990140E0,4.399102911E2,-6.933462064E-2
1.603991182E0,4.398933489E2,-8.243216444E-2
1.653992223E0,4.398912550E2,-8.405101998E-2
1.703993265E0,4.398679521E2,-1.020676386E-1
1.753994307E0,4.399353111E2,-4.999422485E-2
1.803995349E0,4.399417968E2,-4.498114659E-2
1.853996390E0,4.399345748E2,-5.056335546E-2
1.903997432E0,4.399740839E2,-2.002724546E-2
1.953998474E0,4.399118206E2,-6.815229623E-2
2.007097284E0,4.399401279E2,-4.627106862E-2
2.057098326E0,4.398979588E2,-7.886832556E-2
2.107099367E0,4.399093806E2,-7.003851720E-2
2.157100409E0,4.399099316E2,-6.961256481E-2
2.207101451E0,4.399181241E2,-6.327948564E-2
2.257102492E0,4.399399932E2,-4.637520170E-2
2.307103534E0,4.399300534E2,-5.405826226E-2
2.357104576E0,4.398892683E2,-8.558694501E-2
2.407105618E0,4.399163005E2,-6.468919433E-2
2.457106659E0,4.399258114E2,-5.733720060E-2
2.507107701E0,4.399396969E2,-4.660421076E-2
2.557108743E0,4.399020936E2,-7.567179374E-2
2.607725625E0,4.398898270E2,-8.515498266E-2
2.657726667E0,4.399277382E2,-5.584781229E-2
2.707727708E0,4.398568773E2,-1.106308021E-1
2.757728750E0,4.399092909E2,-7.010782486E-2
2.807729792E0,4.398539959E2,-1.128588330E-1
2.857730833E0,4.398787473E2,-9.372108352E-2
2.907731875E0,4.398737797E2,-9.756188565E-2
2.957732917E0,4.398727049E2,-9.839284942E-2
3.007733959E0,4.399106939E2,-6.902323014E-2
3.057735000E0,4.398637667E2,-1.053038061E-1
3.107736042E0,4.399783982E2,-1.669308587E-2
3.157737084E0,4.398642575E2,-1.049242849E-1
3.302109600E0,4.398718493E2,-9.905441838E-2
3.352110642E0,4.398893092E2,-8.555529421E-2
3.402111683E0,4.398575138E2,-1.101386471E-1
3.452112725E0,4.399069227E2,-7.193856502E-2
3.502113767E0,4.398688635E2,-1.013629784E-1
3.552114808E0,4.398783469E2,-9.403065344E-2
3.602115850E0,4.399090297E2,-7.030976188E-2
3.652116892E0,4.398839282E2,-8.971547832E-2
3.702117934E0,4.399152413E2,-6.550794764E-2
3.752118975E0,4.399348108E2,-5.038096984E-2
3.802120017E0,4.398947916E2,-8.131686410E-2
3.852121059E0,4.398999787E2,-7.730678794E-2
3.902122100E0,4.399610777E2,-3.007894613E-2
3.952123142E0,4.398761718E2,-9.571236435E-2
3.904813254E0,4.398538774E2,-1.129504259E-1
3.954814296E0,4.398623245E2,-1.064189344E-1
4.004815337E0,4.399322740E2,-5.234180844E-2
4.054816379E0,4.399000158E2,-7.727810420E-2
4.104817421E0,4.399720359E2,-2.161002398E-2
4.154818462E0,4.399059553E2,-7.268643263E-2
4.204819504E0,4.399481279E2,-4.008770994E-2
4.254820546E0,4.399106933E2,-6.902370872E-2
4.304821588E0,4.398815024E2,-9.159097167E-2
4.354822629E0,4.398949276E2,-8.121166707E-2
4.404823671E0,4.399205587E2,-6.139754250E-2
4.454824713E0,4.399135634E2,-6.680507531E-2
4.605199626E0,4.400018935E2,1.463175821E-3
4.655200668E0,4.398924703E2,-8.311146300E-2
4.705201709E0,4.399251303E2,-5.786373982E-2
4.755202751E0,4.398493178E2,-1.164761411E-1
4.805203793E0,4.399249430E2,-5.800846843E-2
4.855204834E0,4.398873368E2,-8.708021265E-2
4.905205876E0,4.398614758E2,-1.070751704E-1
4.955206918E0,4.399262350E2,-5.700978698E-2
5.005207960E0,4.399316816E2,-5.279970948E-2
5.055209001E0,4.399280960E2,-5.557124945E-2
5.105210043E0,4.399004153E2,-7.696925493E-2
5.155211085E0,4.398774513E2,-9.472307198E-2
5.205212126E0,4.400209453E2,1.618425165E-2
5.255213168E0,4.400749517E2,5.790732989E-2
5.210376978E0,4.400204234E2,1.578100168E-2
5.260378020E0,4.398329411E2,-1.291399816E-1
5.310379061E0,4.396135419E2,-2.988892214E-1
5.360380103E0,4.389856764E2,-7.856065379E-1
5.410381145E0,4.387951579E2,-9.335707550E-1
5.460382186E0,4.380878959E2,-1.483983893E0
5.510383228E0,4.379942051E2,-1.557030341E0
5.560384270E0,4.382807869E2,-1.333694025E0
5.610385312E0,4.374426084E2,-1.987719373E0
5.660386353E0,NaN,NaN
5.710387395E0,NaN,NaN
5.760388437E0,4.387124295E2,-9.978608807E-1
5.898761317E0,4.372502995E2,-2.138130449E0
5.948762359E0,4.387158237E2,-9.952227178E-1
5.998763400E0,4.389100189E2,-8.443497504E-1
6.048764442E0,4.402082006E2,1.608061550E-1
6.098765484E0,4.403455123E2,2.667772980E-1
6.148766525E0,4.398694387E2,-1.009182594E-1
6.198767567E0,4.399599254E2,-3.096956903E-2
6.248768609E0,NaN,NaN
