"Time (s)","Frequency (Hz)","Speed (m/s)"
8.047426320E-1,4.399225676E2,-5.984463182E-2
8.547436737E-1,4.399468499E2,-4.107549861E-2
9.047447154E-1,4.398336461E2,-1.285948366E-1
9.547457571E-1,4.398345330E2,-1.279089457E-1
1.004746799E0,4.391868945E2,-6.294720396E-1
1.054747840E0,4.400565049E2,4.365726562E-2
1.104748882E0,4.398792995E2,-9.329413934E-2
1.154749924E0,4.398661699E2,-1.034456174E-1
1.204750966E0,4.397767230E2,-1.726197992E-1
1.254752007E0,4.397508943E2,-1.925998328E-1
1.304753049E0,4.398363318E2,-1.265179637E-1
1.354754091E0,4.397976566E2,-1.564282278E-1
1.410847120E0,4.398473034E2,-1.180337868E-1
1.460848162E0,4.398095116E2,-1.472593372E-1
1.510849203E0,4.397053561E2,-2.278319754E-1
1.560850245E0,4.399208612E2,-6.116374594E-2
1.610851287E0,4.399631252E2,-2.849657751E-2
1.660852328E0,4.398409685E2,-1.229323852E-1
1.710853370E0,4.398886343E2,-8.607713679E-2
1.760854412E0,4.398434193E2,-1.210372473E-1
1.810855454E0,4.398422544E2,-1.219380202E-1
1.860856495E0,4.398899760E2,-8.503982743E-2
1.910857537E0,4.398672248E2,-1.026299715E-1
1.960858579E0,4.398325645E2,-1.294312191E-1
2.009533638E0,4.399241897E2,-5.859080685E-2
2.059534680E0,4.398655551E2,-1.039209608E-1
2.109535721E0,4.399162875E2,-6.469924220E-2
2.159536763E0,4.399116436E2,-6.828912561E-2
2.209537805E0,4.398842822E2,-8.944182553E-2
2.259538846E0,4.398206807E2,-1.386214375E-1
2.309539888E0,4.398492333E2,-1.165415088E-1
2.359540930E0,4.398543709E2,-1.125688161E-1
2.409541972E0,4.397900943E2,-1.622772846E-1
2.459543013E0,4.398338233E2,-1.284577453E-1
2.509544055E0,4.398085525E2,-1.480011160E-1
2.559545097E0,4.398639591E2,-1.051550086E-1
2.607575104E0,4.397521889E2,-1.915982901E-1
2.657576146E0,4.398956091E2,-8.068480313E-2
2.707577187E0,4.398497694E2,-1.161269375E-1
2.757578229E0,4.398546000E2,-1.123917156E-1
2.807579271E0,4.399007545E2,-7.670698222E-2
2.857580312E0,4.398404580E2,-1.233271847E-1
2.907581354E0,4.398552946E2,-1.118546139E-1
2.957582396E0,4.399685282E2,-2.432082735E-2
3.007583438E0,4.399429907E2,-4.405832911E-2
3.057584479E0,4.397170346E2,-2.187957550E-1
3.107585521E0,4.398421890E2,-1.219886300E-1
3.157586563E0,4.397989598E2,-1.554202774E-1
3.309668351E0,4.399783674E2,-1.671692234E-2
3.359669393E0,4.397592006E2,-1.861741497E-1
3.409670434E0,4.399571142E2,-3.314225633E-2
3.459671476E0,4.398272033E2,-1.335772155E-1
3.509672518E0,4.397935864E2,-1.595763132E-1
3.559673559E0,4.398905673E2,-8.458269779E-2
3.609674601E0,4.398658001E2,-1.037315615E-1
3.659675643E0,4.399366583E2,-4.895289493E-2
3.709676685E0,4.399694345E2,-2.362042786E-2
3.759677726E0,4.397870204E2,-1.646548731E-1
3.809678768E0,4.399609632E2,-3.016743980E-2
3.859679810E0,4.397433712E2,-1.984198341E-1
3.909680851E0,4.398037166E2,-1.517412374E-1
3.959681893E0,4.398264934E2,-1.341261348E-1
4.009413577E0,4.398628592E2,-1.060054401E-1
4.059414619E0,4.398327755E2,-1.292680386E-1
4.109415660E0,4.398164911E2,-1.418615073E-1
4.159416702E0,4.399216522E2,-6.055223714E-2
4.209417744E0,4.398120813E2,-1.452719690E-1
4.259418785E0,4.398050419E2,-1.507162154E-1
4.309419827E0,4.398899097E2,-8.509106933E-2
4.359420869E0,4.399376441E2,-4.819096110E-2
4.409421911E0,4.398701138E2,-1.003962718E-1
4.459422952E0,4.398679451E2,-1.020730601E-1
4.509423994E0,4.398995037E2,-7.767396688E-2
4.559425036E0,4.398738840E2,-9.748123937E-2
4.609426077E0,4.399286555E2,-5.513876463E-2
4.659427119E0,4.397311994E2,-2.078364889E-1
4.609212126E0,4.398345209E2,-1.279183201E-1
4.659213168E0,4.398075552E2,-1.487724032E-1
4.709214209E0,4.399100219E2,-6.954274029E-2
4.759215251E0,4.399742770E2,-1.987804195E-2
4.809216293E0,4.397856718E2,-1.656979348E-1
4.859217334E0,4.399110217E2,-6.876987358E-2
4.909218376E0,4.397335175E2,-2.060430700E-1
4.959219418E0,4.398028835E2,-1.523855850E-1
5.009220460E0,4.398531845E2,-1.134862151E-1
5.059221501E0,4.397486630E2,-1.943259418E-1
5.109222543E0,4.399258608E2,-5.729899963E-2
5.159223585E0,4.397639413E2,-1.825069065E-1
5.311408133E0,4.399064240E2,-7.232413702E-2
5.361409175E0,4.399474546E2,-4.060807511E-2
5.411410216E0,4.398264971E2,-1.341233312E-1
5.461411258E0,4.398526771E2,-1.138785611E-1
5.511412300E0,4.397684329E2,-1.790324639E-1
5.561413341E0,4.398775947E2,-9.461222661E-2
5.611414383E0,4.398657956E2,-1.037350140E-1
5.661415425E0,4.398125166E2,-1.449353246E-1
5.711416467E0,4.399980133E2,-1.535189779E-3
5.761417508E0,4.398387762E2,-1.246276940E-1
5.811418550E0,4.398901202E2,-8.492832316E-2
5.861419592E0,4.398729597E2,-9.819582577E-2
5.911420633E0,4.399413985E2,-4.528897364E-2
5.961421675E0,4.400087153E2,6.734417840E-3
5.914653766E0,4.398443047E2,-1.203526242E-1
5.964654808E0,4.397504547E2,-1.929399190E-1
6.014655849E0,4.398377287E2,-1.254377448E-1
6.064656891E0,4.398040813E2,-1.514591424E-1
6.114657933E0,4.398755687E2,-9.617863489E-2
6.164658974E0,4.397509904E2,-1.925254883E-1
6.214660016E0,4.397346382E2,-2.051760545E-1
6.264661058E0,4.396907038E2,-2.391697180E-1
6.314662100E0,4.397636567E2,-1.827270452E-1
6.364663141E0,4.398271709E2,-1.336022488E-1
6.414664183E0,4.396289918E2,-2.869301259E-1
6.464665225E0,4.397434622E2,-1.983493633E-1
6.509860076E0,4.396821469E2,-2.457913056E-1
6.559861118E0,4.393217796E2,-5.248884948E-1
6.609862159E0,4.394017354E2,-4.629247845E-1
6.659863201E0,4.392460893E2,-5.835672592E-1
6.709864243E0,4.397029423E2,-2.296996794E-1
6.759865284E0,4.397573816E2,-1.875813232E-1
6.809866326E0,4.391508200E2,-6.574534004E-1
6.859867368E0,4.384419096E2,-1.208257522E0
6.909868410E0,4.383964007E2,-1.243677584E0
6.959869451E0,4.385806027E2,-1.100356668E0
7.009870493E0,NaN,NaN
7.059871535E0,NaN,NaN
7.205141395E0,NaN,NaN
7.255142437E0,4.385217463E2,-1.146137605E0
7.305143478E0,4.384038797E2,-1.237856102E0
7.355144520E0,4.390204532E2,-7.586113558E-1
7.405145562E0,4.392957490E2,-5.450663476E-1
7.455146603E0,4.387871433E2,-9.397979863E-1
7.505147645E0,4.396458093E2,-2.739132946E-1
7.555148687E0,4.397853937E2,-1.659130944E-1
7.605149729E0,4.401924311E2,1.486317606E-1
7.655150770E0,4.401769223E2,1.366577050E-1
7.705151812E0,4.403655364E2,2.822254491E-1
7.755152854E0,4.399883437E2,-9.007395632E-3
7.805153895E0,4.410556648E2,8.137884718E-1
7.855154937E0,4.412887034E2,9.929081594E-1
7.810428591E0,4.417023919E2,1.310414585E0
7.860429633E0,4.417263299E2,1.328768831E0
7.910430674E0,4.419852918E2,1.527198335E0
7.960431716E0,4.411114430E2,8.566783711E-1
8.010432758E0,4.414490524E2,1.116046863E0
