"Time (s)","Frequency (Hz)","Speed (m/s)"
8.098920600E-1,4.400423503E2,3.272207424E-2
8.598931017E-1,4.399945958E2,-4.176004609E-3
9.098941434E-1,4.400911009E2,7.038158496E-2
9.598951851E-1,4.395963447E2,-3.122018629E-1
1.009896227E0,4.400830594E2,6.417013024E-2
1.059897268E0,4.399323469E2,-5.228544715E-2
1.109898310E0,4.400220092E2,1.700627080E-2
1.159899352E0,4.399827921E2,-1.329749994E-2
1.209900394E0,4.400210900E2,1.629601942E-2
1.259901435E0,4.401562048E2,1.206609011E-1
1.309902477E0,4.399349774E2,-5.025213009E-2
1.359903519E0,4.399393349E2,-4.688405657E-2
1.411006390E0,4.399959548E2,-3.125838566E-3
1.461007432E0,4.400518267E2,4.004316833E-2
1.511008473E0,4.401350023E2,1.042879934E-1
1.561009515E0,4.399502830E2,-3.842201697E-2
1.611010557E0,4.401355290E2,1.046946759E-1
1.661011598E0,4.399981255E2,-1.448512996E-3
1.711012640E0,4.399926507E2,-5.679061003E-3
1.761013682E0,4.400360080E2,2.782205759E-2
1.811014724E0,4.399974690E2,-1.955807363E-3
1.861015765E0,4.400967482E2,7.474353557E-2
1.911016807E0,4.399976952E2,-1.780989263E-3
1.961017849E0,4.399838969E2,-1.244373514E-2
2.019355930E0,4.400105255E2,8.133160758E-3
2.069356972E0,4.400420408E2,3.248298039E-2
2.119358013E0,4.401523665E2,1.176969807E-1
2.169359055E0,4.400267896E2,2.069981231E-2
2.219360097E0,4.400431824E2,3.336495868E-2
2.269361138E0,4.400718005E2,5.547317017E-2
2.319362180E0,4.400428156E2,3.308153987E-2
2.369363222E0,4.400999842E2,7.724295634E-2
2.419364264E0,4.400801106E2,6.189237755E-2
2.469365305E0,4.402029462E2,1.567497885E-1
2.519366347E0,4.400644459E2,4.979180963E-2
2.569367389E0,4.402303053E2,1.778700625E-1
2.716275114E0,4.401026750E2,7.932122914E-2
2.766276156E0,4.400835716E2,6.456575943E-2
2.816277197E0,4.400260588E2,2.013513697E-2
2.866278239E0,4.401198146E2,9.255878788E-2
2.916279281E0,4.401560425E2,1.205355592E-1
2.966280322E0,4.402274321E2,1.756521887E-1
3.016281364E0,4.399743335E2,-1.983437938E-2
3.066282406E0,4.400813409E2,6.284273909E-2
3.116283448E0,4.400386992E2,2.990128891E-2
3.166284489E0,4.401826285E2,1.410634704E-1
3.216285531E0,4.402149398E2,1.660087486E-1
3.266286573E0,4.400442130E2,3.416114791E-2
3.316287614E0,4.401246566E2,9.629827885E-2
3.366288656E0,4.400382373E2,2.954443930E-2
3.407659454E0,4.400928955E2,7.176776992E-2
3.457660496E0,4.401015675E2,7.846589893E-2
3.507661537E0,4.400383521E2,2.963316069E-2
3.557662579E0,4.402196383E2,1.696358078E-1
3.607663621E0,4.400539198E2,4.166019520E-2
3.657664662E0,4.401716003E2,1.325485408E-1
3.707665704E0,4.401595793E2,1.232666084E-1
3.757666746E0,4.402137942E2,1.651243819E-1
3.807667788E0,4.402488568E2,1.921897651E-1
3.857668829E0,4.402153688E2,1.663399445E-1
3.907669871E0,4.402629861E2,2.030951759E-1
3.957670913E0,4.402137439E2,1.650855446E-1
4.007671954E0,4.402211250E2,1.707834983E-1
4.057672996E0,4.402221215E2,1.715527689E-1
4.012668889E0,4.402068192E2,1.597397155E-1
4.062669931E0,4.401379394E2,1.065561405E-1
4.112670972E0,4.401733527E2,1.339016301E-1
4.162672014E0,4.401812043E2,1.399638914E-1
4.212673056E0,4.402364784E2,1.826351361E-1
4.262674097E0,4.402323457E2,1.794451313E-1
4.312675139E0,4.401872784E2,1.446535814E-1
4.362676181E0,4.401995326E2,1.541143826E-1
4.412677223E0,4.402737380E2,2.113933386E-1
4.462678264E0,4.403253804E2,2.512444956E-1
4.512679306E0,4.402021311E2,1.561204632E-1
4.562680348E0,4.401826572E2,1.410856162E-1
4.617104783E0,4.402330622E2,1.799981899E-1
4.667105825E0,4.402725160E2,2.104501854E-1
4.717106866E0,4.402047833E2,1.581680195E-1
4.767107908E0,4.402238484E2,1.728858089E-1
4.817108950E0,4.402196562E2,1.696496244E-1
4.867109991E0,4.402301520E2,1.777517237E-1
4.917111033E0,4.403156484E2,2.437352918E-1
4.967112075E0,4.402220469E2,1.714951231E-1
5.017113117E0,4.403523365E2,2.720421579E-1
5.067114158E0,4.403324832E2,2.567248197E-1
5.117115200E0,4.402475122E2,1.911519127E-1
5.167116242E0,4.401471078E2,1.136362471E-1
5.314410217E0,4.402575954E2,1.989345298E-1
5.364411259E0,4.403678580E2,2.840164674E-1
5.414412300E0,4.402647122E2,2.044273500E-1
5.464413342E0,4.402919418E2,2.254417967E-1
5.514414384E0,4.402023968E2,1.563256116E-1
5.564415425E0,4.402772284E2,2.140870752E-1
5.614416467E0,4.402355604E2,1.819265741E-1
5.664417509E0,4.401210068E2,9.347958059E-2
5.714418551E0,4.401571421E2,1.213846442E-1
5.764419592E0,4.403162988E2,2.442371535E-1
5.814420634E0,4.403076108E2,2.375331563E-1
5.864421676E0,4.402148466E2,1.659367662E-1
5.914422717E0,4.403178933E2,2.454674778E-1
5.964423759E0,4.400024610E2,1.901694129E-3
5.920289079E0,4.401012950E2,7.825538790E-2
5.970290121E0,4.402335627E2,1.803845330E-1
6.020291162E0,4.402637193E2,2.036609999E-1
6.070292204E0,4.401523826E2,1.177094403E-1
6.120293246E0,4.402792570E2,2.156525970E-1
6.170294287E0,4.402496630E2,1.928120290E-1
6.220295329E0,4.402880681E2,2.224524499E-1
6.270296371E0,4.403482094E2,2.688581633E-1
6.320297413E0,4.402404840E2,1.857270144E-1
6.370298454E0,4.404071310E2,3.143104286E-1
6.420299496E0,4.403432375E2,2.650222708E-1
6.470300538E0,4.403329039E2,2.570494685E-1
6.608119460E0,4.402403110E2,1.855934908E-1
6.658120502E0,4.402176824E2,1.681259381E-1
6.708121543E0,4.402944083E2,2.273452095E-1
6.758122585E0,4.402867060E2,2.214012573E-1
6.808123627E0,4.401917719E2,1.481227936E-1
6.858124668E0,4.398279533E2,-1.329972133E-1
6.908125710E0,4.386838440E2,-1.020080979E0
6.958126752E0,4.388553880E2,-8.867797327E-1
7.008127794E0,4.384624581E2,-1.192266808E0
7.058128835E0,4.383559799E2,-1.275143620E0
7.108129877E0,4.381413674E2,-1.442308619E0
7.158130919E0,4.382542584E2,-1.354355659E0
7.208131960E0,4.390746190E2,-7.165741783E-1
7.258133002E0,4.386535482E2,-1.043633669E0
7.204143842E0,4.377384156E2,-1.756616874E0
7.254144884E0,4.377787011E2,-1.725167589E0
7.304145925E0,4.384034183E2,-1.238215233E0
7.354146967E0,4.390618700E2,-7.264675214E-1
7.404148009E0,4.387088899E2,-1.000612129E0
7.454149050E0,4.399951602E2,-3.739924660E-3
7.504150092E0,4.395896902E2,-3.173535233E-1
7.554151134E0,4.374515575E2,-1.980723214E0
7.604152176E0,4.400958053E2,7.401521835E-2
7.654153217E0,4.403596222E2,2.776629597E-1
7.704154259E0,4.405100347E2,3.936613751E-1
7.754155301E0,4.403969786E2,3.064796894E-1
7.815899164E0,4.412480983E2,9.617116428E-1
7.865900206E0,4.410788314E2,8.316034260E-1
7.915901247E0,4.408600889E2,6.633175171E-1
7.965902289E0,4.421926268E2,1.685901302E0
8.015903331E0,4.424515427E2,1.883877546E0
8.065904372E0,4.420235564E2,1.556498903E0
8.115905414E0,4.416267562E2,1.252408500E0
8.165906456E0,4.417090809E2,1.315543468E0
8.215907498E0,4.422615220E2,1.738603616E0
8.265908539E0,4.413180688E2,1.015465779E0
8.315909581E0,4.411607816E2,8.946074686E-1
8.365910623E0,4.409041193E2,6.972050190E-1
8.515018973E0,4.407886697E2,6.083361578E-1
8.565020015E0,4.408796633E2,6.783836078E-1
8.615021056E0,4.406310758E2,4.869510336E-1
8.665022098E0,4.404261129E2,3.289504874E-1
8.715023140E0,4.403654882E2,2.821882896E-1
8.765024181E0,4.403191724E2,2.464544295E-1
8.815025223E0,4.403007760E2,2.322590493E-1
8.865026265E0,4.400902234E2,6.970376061E-2
8.915027307E0,4.396442475E2,-2.751220791E-1
8.965028348E0,4.389516512E2,-8.120224695E-1
9.015029390E0,4.386970357E2,-1.009826464E0
9.065030432E0,4.383684621E2,-1.265426081E0
9.115031473E0,4.382695299E2,-1.342461164E0
9.165032515E0,4.379455691E2,-1.594961927E0
9.216067168E0,4.386232203E2,-1.067214567E0
9.266068210E0,4.383492922E2,-1.280350315E0
9.316069251E0,4.381480247E2,-1.437120750E0
9.366070293E0,4.373342528E2,-2.072451514E0
9.416071335E0,4.379671671E2,-1.578116406E0
9.466072376E0,4.397543660E2,-1.899141234E-1
9.516073418E0,4.392343278E2,-5.926871963E-1
9.566074460E0,4.390291529E2,-7.518589992E-1
9.616075502E0,4.394722941E2,-4.082623697E-1
9.666076543E0,4.400894870E2,6.913501244E-2
9.716077585E0,4.399320396E2,-5.252296964E-2
9.766078627E0,4.401555542E2,1.201584797E-1
9.816079668E0,4.403923674E2,3.029228814E-1
9.866080710E0,4.404680393E2,3.612824194E-1
9.909147081E0,4.409524728E2,7.344119198E-1
9.959148123E0,4.407644363E2,5.896762706E-1
1.000914916E1,4.401288923E2,9.956942066E-2
1.005915021E1,4.416654500E2,1.282085764E0
1.010915125E1,4.421006835E2,1.615542414E0
1.015915229E1,4.421776085E2,1.674410636E0
1.020915333E1,4.415435171E2,1.188548356E0
1.025915437E1,4.417873710E2,1.375562530E0
1.030915541E1,4.421444129E2,1.649009626E0
1.035915646E1,4.416846285E2,1.296793358E0
1.040915750E1,4.413265612E2,1.021988788E0
1.045915854E1,4.410930128E2,8.425078903E-1
1.050915958E1,4.408911577E2,6.872299559E-1
1.055916062E1,4.410285153E2,7.929083704E-1
1.061675064E1,4.408664770E2,6.682345009E-1
1.066675168E1,4.407405495E2,5.712813198E-1
1.071675272E1,4.405473257E2,4.224080699E-1
1.076675377E1,4.404157402E2,3.209505180E-1
1.081675481E1,4.402730689E2,2.108768901E-1
1.086675585E1,4.401748336E2,1.350450662E-1
1.091675689E1,4.398377294E2,-1.254372139E-1
1.096675793E1,4.394452576E2,-4.292056992E-1
1.101675897E1,4.389074798E2,-8.463215638E-1
1.106676002E1,4.382609876E2,-1.349114393E0
1.111676106E1,4.384593181E2,-1.194710252E0
1.116676210E1,4.380452649E2,-1.517217506E0
1.121676314E1,4.380585259E2,-1.506879039E0
1.126676418E1,4.386143084E2,-1.074144506E0
1.131778998E1,4.374414061E2,-1.988659348E0
1.136779102E1,NaN,NaN
1.141779206E1,4.380828134E2,-1.487945750E0
1.146779311E1,4.395112222E2,-3.781119701E-1
1.151779415E1,4.390891590E2,-7.052916880E-1
1.156779519E1,4.389992308E2,-7.750845543E-1
1.161779623E1,4.393330676E2,-5.161391580E-1
1.166779727E1,4.395413585E2,-3.547746340E-1
1.171779831E1,4.399537454E2,-3.574593500E-2
1.176779936E1,4.401186347E2,9.164757602E-2
1.181780040E1,4.401779657E2,1.374633459E-1
1.186780144E1,4.408471923E2,6.533905102E-1
1.191780248E1,4.405870381E2,4.530159823E-1
1.196780352E1,4.408397423E2,6.476556859E-1
1.201526010E1,4.399998220E2,-1.375813573E-4
1.206526114E1,4.415658599E2,1.205691870E0
1.211526219E1,4.419423459E2,1.494307127E0
1.216526323E1,4.422107929E2,1.699799241E0
1.221526427E1,4.419475972E2,1.498329351E0
1.226526531E1,4.417411430E2,1.340125591E0
1.231526635E1,4.416468870E2,1.267849033E0
1.236526739E1,4.417836305E2,1.372695437E0
1.241526844E1,4.411547523E2,8.899729349E-1
1.246526948E1,4.411725237E2,9.036329900E-1
1.251527052E1,4.409511142E2,7.333666507E-1
1.256527156E1,4.410327693E2,7.961801860E-1
1.261527260E1,4.409133913E2,7.043402501E-1
1.266527364E1,4.408330021E2,6.424671631E-1
1.271392887E1,4.405966517E2,4.604246955E-1
1.276392991E1,4.403832838E2,2.959161092E-1
1.281393095E1,4.403289531E2,2.540011420E-1
1.286393200E1,4.402036995E2,1.573313029E-1
1.291393304E1,4.400294776E2,2.277660731E-2
1.296393408E1,4.395453140E2,-3.517117318E-1
1.301393512E1,4.391174717E2,-6.833242824E-1
1.306393616E1,4.387045284E2,-1.004002284E0
1.311393720E1,4.386060976E2,-1.080529469E0
1.316393825E1,4.384637759E2,-1.191241370E0
1.321393929E1,4.381780956E2,-1.413688906E0
1.326394033E1,4.382580061E2,-1.351436637E0
1.331394137E1,4.386007610E2,-1.084679515E0
1.336394241E1,4.379195857E2,-1.615230011E0
1.341267087E1,NaN,NaN
1.346267191E1,4.382834260E2,-1.331638705E0
1.351267295E1,4.393873007E2,-4.741096839E-1
1.356267399E1,4.395112835E2,-3.780645273E-1
1.361267503E1,4.394998660E2,-3.869069358E-1
1.366267608E1,4.400170401E2,1.316683268E-2
1.371267712E1,4.396295517E2,-2.864967488E-1
1.376267816E1,4.400223173E2,1.724432640E-2
1.381267920E1,4.399822773E2,-1.369533090E-2
1.386268024E1,4.402713364E2,2.095398393E-1
1.391268128E1,4.406002765E2,4.632180511E-1
1.396268233E1,4.409558419E2,7.370040330E-1
1.401268337E1,4.406457627E2,4.982671705E-1
1.406268441E1,4.400562049E2,4.342547757E-2
1.401600150E1,NaN,NaN
1.406600254E1,4.420427185E2,1.571170096E0
1.411600358E1,4.422845353E2,1.756204296E0
