"Time (s)","Frequency (Hz)","Speed (m/s)"
8.170495090E-1,4.399409662E2,-4.562317567E-2
8.670505507E-1,4.400083913E2,6.484087218E-3
9.170515924E-1,4.398726868E2,-9.840684395E-2
9.670526341E-1,4.393337896E2,-5.155796177E-1
1.017053676E0,4.398812085E2,-9.181821421E-2
1.067054717E0,4.398286217E2,-1.324803024E-1
1.117055759E0,4.399444401E2,-4.293803620E-2
1.167056801E0,4.399186340E2,-6.288535847E-2
1.217057843E0,4.399238427E2,-5.885902610E-2
1.267058884E0,4.396999971E2,-2.319785831E-1
1.317059926E0,4.397567899E2,-1.880389885E-1
1.367060968E0,4.398743588E2,-9.711408388E-2
1.501754733E0,4.397568334E2,-1.880053691E-1
1.551755775E0,4.398471063E2,-1.181862033E-1
1.601756816E0,4.397683535E2,-1.790938834E-1
1.651757858E0,4.399537372E2,-3.575232128E-2
1.701758900E0,4.398802238E2,-9.257955290E-2
1.751759941E0,4.398460457E2,-1.190062894E-1
1.801760983E0,4.398054630E2,-1.503905458E-1
1.851762025E0,4.397888507E2,-1.632391775E-1
1.901763067E0,4.398131976E2,-1.444085891E-1
1.951764108E0,4.399044863E2,-7.382206341E-2
2.001765150E0,4.398065350E2,-1.495614670E-1
2.051766192E0,4.397619713E2,-1.840307908E-1
2.101767233E0,4.398995522E2,-7.763651000E-2
2.151768275E0,4.398507407E2,-1.153758993E-1
2.105760939E0,4.397569819E2,-1.878904689E-1
2.155761981E0,4.397574385E2,-1.875372832E-1
2.205763022E0,4.398500354E2,-1.159212731E-1
2.255764064E0,4.398246716E2,-1.355350607E-1
2.305765106E0,4.398775967E2,-9.461067125E-2
2.355766147E0,4.398151462E2,-1.429015735E-1
2.405767189E0,4.399140895E2,-6.639837067E-2
2.455768231E0,4.398431756E2,-1.212257204E-1
2.505769273E0,4.398376017E2,-1.255359259E-1
2.555770314E0,4.398784941E2,-9.391683268E-2
2.605771356E0,4.397632383E2,-1.830506982E-1
2.655772398E0,4.398698582E2,-1.005938345E-1
2.716939333E0,4.398273432E2,-1.334689589E-1
2.766940375E0,4.397932871E2,-1.598077701E-1
