"Time (s)","Frequency (Hz)","Speed (m/s)"
8.166447690E-1,4.399321049E2,-5.247246524E-2
8.666458107E-1,4.399694718E2,-2.359158574E-2
9.166468524E-1,4.399039810E2,-7.421269946E-2
9.666478941E-1,4.398757485E2,-9.603966530E-2
1.016648936E0,4.398096642E2,-1.471412832E-1
1.066649977E0,4.398705815E2,-1.000346299E-1
1.116651019E0,4.398332514E2,-1.289000021E-1
1.166652061E0,4.399574201E2,-3.290584368E-2
1.216653103E0,4.399321331E2,-5.245067603E-2
1.266654144E0,4.399475770E2,-4.051350446E-2
1.316655186E0,4.399115296E2,-6.837721517E-2
1.366656228E0,4.399706936E2,-2.264739975E-2
1.415492537E0,4.399930451E2,-5.374304335E-3
1.465493579E0,4.400034265E2,2.647754245E-3
1.515494620E0,4.399575112E2,-3.283546199E-2
1.565495662E0,4.399191124E2,-6.251554654E-2
1.615496704E0,4.398481121E2,-1.174084615E-1
1.665497745E0,4.399398408E2,-4.649302928E-2
1.715498787E0,4.399397276E2,-4.658047362E-2
1.765499829E0,4.399458374E2,-4.185807797E-2
1.815500871E0,4.399253980E2,-5.765679838E-2
1.865501912E0,4.399498311E2,-3.877131825E-2
1.915502954E0,4.398913955E2,-8.394237573E-2
1.965503996E0,4.400109747E2,8.480273432E-3
2.010373221E0,4.399490413E2,-3.938173782E-2
2.060374263E0,4.400081030E2,6.261267520E-3
2.110375304E0,4.399428319E2,-4.418108318E-2
2.160376346E0,4.399068483E2,-7.199608904E-2
2.210377388E0,4.399406625E2,-4.585792325E-2
2.260378429E0,4.398956665E2,-8.064046067E-2
2.310379471E0,4.400236767E2,1.829467889E-2
2.360380513E0,4.398805368E2,-9.233757463E-2
2.410381555E0,4.399549745E2,-3.479600912E-2
2.460382596E0,4.399999702E2,-2.300327612E-5
2.510383638E0,4.400386621E2,2.987260882E-2
2.560384680E0,4.399767606E2,-1.795865754E-2
2.615152604E0,4.400646620E2,4.995871570E-2
2.665153646E0,4.399283068E2,-5.540829531E-2
2.715154687E0,4.398955905E2,-8.069919556E-2
2.765155729E0,4.400323439E2,2.499117616E-2
2.815156771E0,4.400940340E2,7.264709727E-2
2.865157812E0,4.399915767E2,-6.509021594E-3
2.915158854E0,4.399332858E2,-5.155972805E-2
2.965159896E0,4.399715121E2,-2.201482727E-2
3.015160938E0,4.399886506E2,-8.770203657E-3
3.065161979E0,4.399402755E2,-4.615701979E-2
3.115163021E0,4.399787820E2,-1.639650280E-2
3.165164063E0,4.399083614E2,-7.082642708E-2
3.208937611E0,4.398810388E2,-9.194945339E-2
3.258938653E0,4.399560101E2,-3.399560047E-2
3.308939694E0,4.400409528E2,3.164241394E-2
3.358940736E0,4.399509629E2,-3.789655975E-2
3.408941778E0,4.400641425E2,4.955741980E-2
3.458942819E0,4.399801134E2,-1.536758289E-2
3.508943861E0,4.400845093E2,6.529008306E-2
3.558944903E0,4.400178517E2,1.379392544E-2
3.608945945E0,4.399854167E2,-1.126927386E-2
3.658946986E0,4.400990911E2,7.655316082E-2
3.708948028E0,4.400221176E2,1.708997762E-2
3.758949070E0,4.400461729E2,3.567534102E-2
3.807449702E0,4.399483987E2,-3.987838761E-2
3.857450744E0,4.399849491E2,-1.163064772E-2
3.907451785E0,4.400587771E2,4.541260665E-2
3.957452827E0,4.400345831E2,2.672124089E-2
4.007453869E0,4.400663786E2,5.128480063E-2
4.057454910E0,4.400010713E2,8.278111681E-4
4.107455952E0,4.399952404E2,-3.677928988E-3
4.157456994E0,4.400679861E2,5.252658708E-2
4.207458036E0,4.400648075E2,5.007115918E-2
4.257459077E0,4.400700038E2,5.408527260E-2
4.307460119E0,4.400662621E2,5.119482390E-2
4.357461161E0,4.401387130E2,1.071535663E-1
4.499855240E0,4.400831185E2,6.421579631E-2
4.549856282E0,4.399605764E2,-3.046644027E-2
4.599857323E0,4.400096802E2,7.479969204E-3
4.649858365E0,4.400704903E2,5.446101886E-2
4.699859407E0,4.401495141E2,1.154943786E-1
4.749860448E0,4.401474943E2,1.139346920E-1
4.799861490E0,4.400589721E2,4.556322111E-2
4.849862532E0,4.400908519E2,7.018927534E-2
4.899863574E0,4.400101805E2,7.866594424E-3
4.949864615E0,4.400116541E2,9.005188009E-3
4.999865657E0,4.400088516E2,6.839696916E-3
5.049866699E0,4.400651209E2,5.031323962E-2
5.099867740E0,4.400382504E2,2.955452651E-2
5.149868782E0,4.400260292E2,2.011230547E-2
5.109610249E0,4.400249028E2,1.924195522E-2
5.159611291E0,4.400824344E2,6.368740591E-2
5.209612332E0,4.401130526E2,8.733642206E-2
